year,state_name,state_abbr,adm_type,m,f
1986,North Carolina,NC,adm_new_commit,8099,570
1986,North Carolina,NC,adm_viol_new,501,22
1986,North Carolina,NC,adm_viol_tech,0,0
1986,North Carolina,NC,adm_oth,441,7
1987,North Carolina,NC,adm_total,10010,682
1987,North Carolina,NC,adm_new_commit,8794,612
1987,North Carolina,NC,adm_viol_new,732,42
1987,North Carolina,NC,adm_viol_tech,0,0
1987,North Carolina,NC,adm_oth,484,28
1988,North Carolina,NC,adm_total,11775,826
1988,North Carolina,NC,adm_new_commit,9978,735
1988,North Carolina,NC,adm_viol_new,1338,81
1988,North Carolina,NC,adm_viol_tech,0,0
1988,North Carolina,NC,adm_oth,459,10
1989,North Carolina,NC,adm_total,14465,1244
1989,North Carolina,NC,adm_new_commit,12057,1072
1989,North Carolina,NC,adm_viol_new,1978,148
1989,North Carolina,NC,adm_viol_tech,0,0
1989,North Carolina,NC,adm_oth,430,24
1990,North Carolina,NC,adm_total,16916,1473
1990,North Carolina,NC,adm_new_commit,14280,1343
1990,North Carolina,NC,adm_viol_new,2228,114
1990,North Carolina,NC,adm_viol_tech,0,0
1990,North Carolina,NC,adm_oth,408,16
1991,North Carolina,NC,adm_total,19789,1907
1991,North Carolina,NC,adm_new_commit,16339,1717
1991,North Carolina,NC,adm_viol_new,3156,164
1991,North Carolina,NC,adm_viol_tech,0,0
1991,North Carolina,NC,adm_oth,294,26
1992,North Carolina,NC,adm_total,22832,2018
1992,North Carolina,NC,adm_new_commit,18496,1786
1992,North Carolina,NC,adm_viol_new,4103,224
1992,North Carolina,NC,adm_viol_tech,0,0
1992,North Carolina,NC,adm_oth,233,8
1993,North Carolina,NC,adm_total,23213,2364
1993,North Carolina,NC,adm_new_commit,18579,2109
1993,North Carolina,NC,adm_viol_new,4423,242
1993,North Carolina,NC,adm_viol_tech,0,0
1993,North Carolina,NC,adm_oth,211,13
1994,North Carolina,NC,adm_total,21543,2324
1994,North Carolina,NC,adm_new_commit,16257,1945
1994,North Carolina,NC,adm_viol_new,5051,375
1994,North Carolina,NC,adm_viol_tech,0,0
1994,North Carolina,NC,adm_oth,235,4
1995,North Carolina,NC,adm_total,17871,1863
1995,North Carolina,NC,adm_new_commit,11999,1345
1995,North Carolina,NC,adm_viol_new,5326,475
1995,North Carolina,NC,adm_viol_tech,0,0
1995,North Carolina,NC,adm_oth,546,43
1996,North Carolina,NC,adm_total,13043,1316
1996,North Carolina,NC,adm_new_commit,8674,927
1996,North Carolina,NC,adm_viol_new,4194,385
1996,North Carolina,NC,adm_viol_tech,0,0
1996,North Carolina,NC,adm_oth,175,4
1997,North Carolina,NC,adm_total,11238,1078
1997,North Carolina,NC,adm_new_commit,8284,794
1997,North Carolina,NC,adm_viol_new,2651,261
1997,North Carolina,NC,adm_viol_tech,0,0
1997,North Carolina,NC,adm_oth,303,23
1998,North Carolina,NC,adm_total,10492,911
1998,North Carolina,NC,adm_new_commit,8846,736
1998,North Carolina,NC,adm_viol_new,1519,162
1998,North Carolina,NC,adm_viol_tech,0,0
1998,North Carolina,NC,adm_oth,127,13
1999,North Carolina,NC,adm_total,9532,775
1999,North Carolina,NC,adm_new_commit,8220,677
1999,North Carolina,NC,adm_viol_new,1204,97
1999,North Carolina,NC,adm_viol_tech,0,0
1999,North Carolina,NC,adm_oth,1,1
2000,North Carolina,NC,adm_total,9105,743
2000,North Carolina,NC,adm_new_commit,8376,687
2000,North Carolina,NC,adm_viol_new,700,55
2000,North Carolina,NC,adm_viol_tech,0,0
2000,North Carolina,NC,adm_oth,29,1
2001,North Carolina,NC,adm_total,8848,681
2001,North Carolina,NC,adm_new_commit,8213,638
2001,North Carolina,NC,adm_viol_new,531,41
2001,North Carolina,NC,adm_viol_tech,0,0
2001,North Carolina,NC,adm_oth,16,2
2002,North Carolina,NC,adm_total,8848,681
2002,North Carolina,NC,adm_new_commit,8213,638
2002,North Carolina,NC,adm_viol_new,531,41
2002,North Carolina,NC,adm_viol_tech,0,0
2002,North Carolina,NC,adm_oth,6,2
2003,North Carolina,NC,adm_total,8923,686
2003,North Carolina,NC,adm_new_commit,8429,670
2003,North Carolina,NC,adm_viol_new,265,12
2003,North Carolina,NC,adm_viol_tech,113,2
2003,North Carolina,NC,adm_oth,9,2
2004,North Carolina,NC,adm_total,9660,812
2004,North Carolina,NC,adm_new_commit,9256,800
2004,North Carolina,NC,adm_viol_new,227,5
2004,North Carolina,NC,adm_viol_tech,114,5
2004,North Carolina,NC,adm_oth,15,2
2005,North Carolina,NC,adm_total,9594,902
2005,North Carolina,NC,adm_new_commit,9158,879
2005,North Carolina,NC,adm_viol_new,267,18
2005,North Carolina,NC,adm_viol_tech,128,4
2005,North Carolina,NC,adm_oth,5,1
2006,North Carolina,NC,adm_total,9787,861
2006,North Carolina,NC,adm_new_commit,9604,855
2006,North Carolina,NC,adm_viol_new,134,1
2006,North Carolina,NC,adm_viol_tech,0,0
2006,North Carolina,NC,adm_oth,5,5
2007,North Carolina,NC,adm_total,10030,845
2007,North Carolina,NC,adm_new_commit,9658,834
2007,North Carolina,NC,adm_viol_new,205,9
2007,North Carolina,NC,adm_viol_tech,123,0
2007,North Carolina,NC,adm_oth,7,2
2008,North Carolina,NC,adm_total,10874,952
2008,North Carolina,NC,adm_new_commit,10449,928
2008,North Carolina,NC,adm_viol_new,407,12
2008,North Carolina,NC,adm_viol_tech,0,0
2008,North Carolina,NC,adm_oth,18,12
2009,North Carolina,NC,adm_total,11119,1053
2009,North Carolina,NC,adm_new_commit,10709,1040
2009,North Carolina,NC,adm_viol_new,143,13
2009,North Carolina,NC,adm_viol_tech,266,0
2009,North Carolina,NC,adm_oth,1,0
2010,North Carolina,NC,adm_total,11045,920
2010,North Carolina,NC,adm_new_commit,10569,899
2010,North Carolina,NC,adm_viol_new,178,20
2010,North Carolina,NC,adm_viol_tech,297,1
2010,North Carolina,NC,adm_oth,1,0
2011,North Carolina,NC,adm_total,10595,928
2011,North Carolina,NC,adm_new_commit,10097,914
2011,North Carolina,NC,adm_viol_new,187,12
2011,North Carolina,NC,adm_viol_tech,311,2
2011,North Carolina,NC,adm_oth,0,0
2012,North Carolina,NC,adm_total,11075,1024
2012,North Carolina,NC,adm_new_commit,10467,1002
2012,North Carolina,NC,adm_viol_new,106,15
2012,North Carolina,NC,adm_viol_tech,501,7
2012,North Carolina,NC,adm_oth,1,0
2013,North Carolina,NC,adm_total,12736,1344
2013,North Carolina,NC,adm_new_commit,11455,1266
2013,North Carolina,NC,adm_viol_new,273,31
2013,North Carolina,NC,adm_viol_tech,1005,47
2013,North Carolina,NC,adm_oth,3,0
2014,North Carolina,NC,adm_total,14319,1699
2014,North Carolina,NC,adm_new_commit,12127,1544
2014,North Carolina,NC,adm_viol_new,377,27
2014,North Carolina,NC,adm_viol_tech,1813,128
2014,North Carolina,NC,adm_oth,2,0
2015,North Carolina,NC,adm_total,14519,1800
2015,North Carolina,NC,adm_new_commit,11430,1591
2015,North Carolina,NC,adm_viol_new,460,15
2015,North Carolina,NC,adm_viol_tech,2629,194
2015,North Carolina,NC,adm_oth,0,0
2016,North Carolina,NC,adm_total,14083,1926
2016,North Carolina,NC,adm_new_commit,10657,1617
2016,North Carolina,NC,adm_viol_new,357,7
2016,North Carolina,NC,adm_viol_tech,3068,302
2016,North Carolina,NC,adm_oth,1,0
2017,North Carolina,NC,adm_total,16014,2228
2017,North Carolina,NC,adm_new_commit,12040,1833
2017,North Carolina,NC,adm_viol_new,309,14
2017,North Carolina,NC,adm_viol_tech,3662,381
2017,North Carolina,NC,adm_oth,3,0
2018,North Carolina,NC,adm_total,14912,2339
2018,North Carolina,NC,adm_new_commit,10807,1807
2018,North Carolina,NC,adm_viol_new,321,22
2018,North Carolina,NC,adm_viol_tech,3783,510
2018,North Carolina,NC,adm_oth,1,0
2019,North Carolina,NC,adm_total,14308,2246
2019,North Carolina,NC,adm_new_commit,10132,1688
2019,North Carolina,NC,adm_viol_new,359,85
2019,North Carolina,NC,adm_viol_tech,3813,473
2019,North Carolina,NC,adm_oth,4,0
2020,North Carolina,NC,adm_total,10370,1611
2020,North Carolina,NC,adm_new_commit,6967,1163
2020,North Carolina,NC,adm_viol_new,432,20
2020,North Carolina,NC,adm_viol_tech,2955,428
2020,North Carolina,NC,adm_oth,16,0
2021,North Carolina,NC,adm_total,11265,1578
2021,North Carolina,NC,adm_new_commit,8019,1217
2021,North Carolina,NC,adm_viol_new,552,13
2021,North Carolina,NC,adm_viol_tech,2685,347
2021,North Carolina,NC,adm_oth,9,1
2022,North Carolina,NC,adm_total,12471,1821
2022,North Carolina,NC,adm_new_commit,9142,1442
2022,North Carolina,NC,adm_viol_new,470,19
2022,North Carolina,NC,adm_viol_tech,2853,360
2022,North Carolina,NC,adm_oth,6,0
1978,North Dakota,ND,adm_total,147,6
1978,North Dakota,ND,adm_new_commit,114,6
1978,North Dakota,ND,adm_viol_new,0,0
1978,North Dakota,ND,adm_viol_tech,30,0
1978,North Dakota,ND,adm_oth,2,0
1979,North Dakota,ND,adm_total,144,4
1979,North Dakota,ND,adm_new_commit,122,4
1979,North Dakota,ND,adm_viol_new,0,0
1979,North Dakota,ND,adm_viol_tech,22,0
1979,North Dakota,ND,adm_oth,0,0
1980,North Dakota,ND,adm_total,191,4
1980,North Dakota,ND,adm_new_commit,163,4
1980,North Dakota,ND,adm_viol_new,0,0
1980,North Dakota,ND,adm_viol_tech,25,0
1980,North Dakota,ND,adm_oth,3,0
1981,North Dakota,ND,adm_total,206,2
1981,North Dakota,ND,adm_new_commit,178,2
1981,North Dakota,ND,adm_viol_new,0,0
1981,North Dakota,ND,adm_viol_tech,27,0
1981,North Dakota,ND,adm_oth,1,0
1982,North Dakota,ND,adm_total,239,10
1982,North Dakota,ND,adm_new_commit,213,9
1982,North Dakota,ND,adm_viol_new,0,0
1982,North Dakota,ND,adm_viol_tech,25,1
1982,North Dakota,ND,adm_oth,1,0
1983,North Dakota,ND,adm_total,299,12
1983,North Dakota,ND,adm_new_commit,277,12
1983,North Dakota,ND,adm_viol_new,0,0
1983,North Dakota,ND,adm_viol_tech,21,0
1983,North Dakota,ND,adm_oth,1,0
1984,North Dakota,ND,adm_total,233,7
1984,North Dakota,ND,adm_new_commit,211,6
1984,North Dakota,ND,adm_viol_new,0,0
1984,North Dakota,ND,adm_viol_tech,21,1
1984,North Dakota,ND,adm_oth,1,0
1985,North Dakota,ND,adm_total,235,7
1985,North Dakota,ND,adm_new_commit,209,6
1985,North Dakota,ND,adm_viol_new,0,0
1985,North Dakota,ND,adm_viol_tech,25,1
1985,North Dakota,ND,adm_oth,1,0
1986,North Dakota,ND,adm_total,285,11
1986,North Dakota,ND,adm_new_commit,233,10
1986,North Dakota,ND,adm_viol_new,0,0
1986,North Dakota,ND,adm_viol_tech,49,1
1986,North Dakota,ND,adm_oth,3,0
1987,North Dakota,ND,adm_total,305,8
1987,North Dakota,ND,adm_new_commit,264,8
1987,North Dakota,ND,adm_viol_new,0,0
1987,North Dakota,ND,adm_viol_tech,40,0
1987,North Dakota,ND,adm_oth,1,0
1988,North Dakota,ND,adm_total,295,10
1988,North Dakota,ND,adm_new_commit,261,10
1988,North Dakota,ND,adm_viol_new,0,0
1988,North Dakota,ND,adm_viol_tech,31,0
1988,North Dakota,ND,adm_oth,3,0
1989,North Dakota,ND,adm_total,307,30
1989,North Dakota,ND,adm_new_commit,254,25
1989,North Dakota,ND,adm_viol_new,0,0
1989,North Dakota,ND,adm_viol_tech,52,5
1989,North Dakota,ND,adm_oth,1,0
1990,North Dakota,ND,adm_total,341,23
1990,North Dakota,ND,adm_new_commit,287,22
1990,North Dakota,ND,adm_viol_new,0,0
1990,North Dakota,ND,adm_viol_tech,49,1
1990,North Dakota,ND,adm_oth,5,0
1991,North Dakota,ND,adm_total,314,26
1991,North Dakota,ND,adm_new_commit,270,23
1991,North Dakota,ND,adm_viol_new,0,0
1991,North Dakota,ND,adm_viol_tech,40,3
1991,North Dakota,ND,adm_oth,4,0
1992,North Dakota,ND,adm_total,304,13
1992,North Dakota,ND,adm_new_commit,232,11
1992,North Dakota,ND,adm_viol_new,0,0
1992,North Dakota,ND,adm_viol_tech,63,2
1992,North Dakota,ND,adm_oth,9,0
1993,North Dakota,ND,adm_total,329,23
1993,North Dakota,ND,adm_new_commit,258,17
1993,North Dakota,ND,adm_viol_new,0,0
1993,North Dakota,ND,adm_viol_tech,69,6
1993,North Dakota,ND,adm_oth,2,0
1994,North Dakota,ND,adm_total,373,27
1994,North Dakota,ND,adm_new_commit,298,21
1994,North Dakota,ND,adm_viol_new,0,0
1994,North Dakota,ND,adm_viol_tech,75,6
1994,North Dakota,ND,adm_oth,0,0
1995,North Dakota,ND,adm_total,434,44
1995,North Dakota,ND,adm_new_commit,358,37
1995,North Dakota,ND,adm_viol_new,0,0
1995,North Dakota,ND,adm_viol_tech,70,7
1995,North Dakota,ND,adm_oth,6,0
1996,North Dakota,ND,adm_total,536,49
1996,North Dakota,ND,adm_new_commit,445,43
1996,North Dakota,ND,adm_viol_new,0,0
1996,North Dakota,ND,adm_viol_tech,86,6
1996,North Dakota,ND,adm_oth,5,0
1997,North Dakota,ND,adm_total,535,56
1997,North Dakota,ND,adm_new_commit,427,48
1997,North Dakota,ND,adm_viol_new,0,0
1997,North Dakota,ND,adm_viol_tech,101,8
1997,North Dakota,ND,adm_oth,7,0
1998,North Dakota,ND,adm_total,690,75
1998,North Dakota,ND,adm_new_commit,546,67
1998,North Dakota,ND,adm_viol_new,0,0
1998,North Dakota,ND,adm_viol_tech,143,7
1998,North Dakota,ND,adm_oth,1,1
1999,North Dakota,ND,adm_total,656,68
1999,North Dakota,ND,adm_new_commit,528,53
1999,North Dakota,ND,adm_viol_new,119,15
1999,North Dakota,ND,adm_viol_tech,0,0
1999,North Dakota,ND,adm_oth,9,0
2000,North Dakota,ND,adm_total,560,52
2000,North Dakota,ND,adm_new_commit,440,38
2000,North Dakota,ND,adm_viol_new,0,0
2000,North Dakota,ND,adm_viol_tech,113,14
2000,North Dakota,ND,adm_oth,6,0
2001,North Dakota,ND,adm_total,640,108
2001,North Dakota,ND,adm_new_commit,519,95
2001,North Dakota,ND,adm_viol_new,43,1
2001,North Dakota,ND,adm_viol_tech,76,12
2001,North Dakota,ND,adm_oth,1,0
2002,North Dakota,ND,adm_total,658,113
2002,North Dakota,ND,adm_new_commit,527,98
2002,North Dakota,ND,adm_viol_new,128,15
2002,North Dakota,ND,adm_viol_tech,0,0
2002,North Dakota,ND,adm_oth,0,0
2003,North Dakota,ND,adm_total,868,128
2003,North Dakota,ND,adm_new_commit,717,101
2003,North Dakota,ND,adm_viol_new,0,0
2003,North Dakota,ND,adm_viol_tech,145,27
2003,North Dakota,ND,adm_oth,4,0
2004,North Dakota,ND,adm_total,862,153
2004,North Dakota,ND,adm_new_commit,771,144
2004,North Dakota,ND,adm_viol_new,0,0
2004,North Dakota,ND,adm_viol_tech,84,9
2004,North Dakota,ND,adm_oth,0,0
2005,North Dakota,ND,adm_total,913,180
2005,North Dakota,ND,adm_new_commit,708,139
2005,North Dakota,ND,adm_viol_new,0,0
2005,North Dakota,ND,adm_viol_tech,201,39
2005,North Dakota,ND,adm_oth,3,2
2006,North Dakota,ND,adm_total,906,196
2006,North Dakota,ND,adm_new_commit,700,143
2006,North Dakota,ND,adm_viol_new,101,34
2006,North Dakota,ND,adm_viol_tech,103,18
2006,North Dakota,ND,adm_oth,3,1
2007,North Dakota,ND,adm_total,884,153
2007,North Dakota,ND,adm_new_commit,642,120
2007,North Dakota,ND,adm_viol_new,0,0
2007,North Dakota,ND,adm_viol_tech,236,30
2007,North Dakota,ND,adm_oth,5,3
2008,North Dakota,ND,adm_total,923,168
2008,North Dakota,ND,adm_new_commit,653,80
2008,North Dakota,ND,adm_viol_new,0,0
2008,North Dakota,ND,adm_viol_tech,265,85
2008,North Dakota,ND,adm_oth,5,3
2009,North Dakota,ND,adm_total,880,167
2009,North Dakota,ND,adm_new_commit,440,81
2009,North Dakota,ND,adm_viol_new,0,0
2009,North Dakota,ND,adm_viol_tech,437,84
2009,North Dakota,ND,adm_oth,2,2
2010,North Dakota,ND,adm_total,844,180
2010,North Dakota,ND,adm_new_commit,645,134
2010,North Dakota,ND,adm_viol_new,0,0
2010,North Dakota,ND,adm_viol_tech,194,35
2010,North Dakota,ND,adm_oth,11,11
2011,North Dakota,ND,adm_total,811,147
2011,North Dakota,ND,adm_new_commit,569,74
2011,North Dakota,ND,adm_viol_new,0,0
2011,North Dakota,ND,adm_viol_tech,237,69
2011,North Dakota,ND,adm_oth,5,4
2012,North Dakota,ND,adm_total,955,216
2012,North Dakota,ND,adm_new_commit,545,95
2012,North Dakota,ND,adm_viol_new,0,0
2012,North Dakota,ND,adm_viol_tech,401,119
2012,North Dakota,ND,adm_oth,2,2
2013,North Dakota,ND,adm_total,1033,195
2013,North Dakota,ND,adm_new_commit,591,93
2013,North Dakota,ND,adm_viol_new,0,0
2013,North Dakota,ND,adm_viol_tech,434,102
2013,North Dakota,ND,adm_oth,2,0
2014,North Dakota,ND,adm_total,942,221
2014,North Dakota,ND,adm_new_commit,778,175
2014,North Dakota,ND,adm_viol_new,0,0
2014,North Dakota,ND,adm_viol_tech,153,36
2014,North Dakota,ND,adm_oth,12,10
2015,North Dakota,ND,adm_total,1304,299
2015,North Dakota,ND,adm_new_commit,750,153
2015,North Dakota,ND,adm_viol_new,165,62
2015,North Dakota,ND,adm_viol_tech,369,69
2015,North Dakota,ND,adm_oth,18,15
2016,North Dakota,ND,adm_total,1298,326
2016,North Dakota,ND,adm_new_commit,747,167
2016,North Dakota,ND,adm_viol_new,164,68
2016,North Dakota,ND,adm_viol_tech,367,76
2016,North Dakota,ND,adm_oth,19,16
2017,North Dakota,ND,adm_total,1304,300
2017,North Dakota,ND,adm_new_commit,750,154
2017,North Dakota,ND,adm_viol_new,165,62
2017,North Dakota,ND,adm_viol_tech,369,69
2017,North Dakota,ND,adm_oth,18,15
2018,North Dakota,ND,adm_total,1231,296
2018,North Dakota,ND,adm_new_commit,1231,296
2018,North Dakota,ND,adm_viol_new,0,0
2018,North Dakota,ND,adm_viol_tech,0,0
2018,North Dakota,ND,adm_oth,0,0
2019,North Dakota,ND,adm_total,1170,290
2019,North Dakota,ND,adm_new_commit,924,226
2019,North Dakota,ND,adm_viol_new,0,0
2019,North Dakota,ND,adm_viol_tech,225,44
2019,North Dakota,ND,adm_oth,21,20
2020,North Dakota,ND,adm_total,707,195
2020,North Dakota,ND,adm_new_commit,556,163
2020,North Dakota,ND,adm_viol_new,0,0
2020,North Dakota,ND,adm_viol_tech,122,22
2020,North Dakota,ND,adm_oth,29,10
2021,North Dakota,ND,adm_total,1158,279
2021,North Dakota,ND,adm_new_commit,958,206
2021,North Dakota,ND,adm_viol_new,0,0
2021,North Dakota,ND,adm_viol_tech,179,38
2021,North Dakota,ND,adm_oth,21,35
2022,North Dakota,ND,adm_total,1103,285
2022,North Dakota,ND,adm_new_commit,876,235
2022,North Dakota,ND,adm_viol_new,0,0
2022,North Dakota,ND,adm_viol_tech,188,30
2022,North Dakota,ND,adm_oth,39,20
1978,Ohio,OH,adm_total,6553,595
1978,Ohio,OH,adm_new_commit,5361,535
1978,Ohio,OH,adm_viol_new,632,23
1978,Ohio,OH,adm_viol_tech,498,36
1978,Ohio,OH,adm_oth,27,1
1979,Ohio,OH,adm_total,7559,637
1979,Ohio,OH,adm_new_commit,6097,546
1979,Ohio,OH,adm_viol_new,752,37
1979,Ohio,OH,adm_viol_tech,594,53
1979,Ohio,OH,adm_oth,116,1
1980,Ohio,OH,adm_total,8692,675
1980,Ohio,OH,adm_new_commit,6908,587
1980,Ohio,OH,adm_viol_new,920,44
1980,Ohio,OH,adm_viol_tech,734,40
1980,Ohio,OH,adm_oth,130,4
1981,Ohio,OH,adm_total,9736,831
1981,Ohio,OH,adm_new_commit,7689,737
1981,Ohio,OH,adm_viol_new,1357,55
1981,Ohio,OH,adm_viol_tech,567,34
1981,Ohio,OH,adm_oth,123,5
1982,Ohio,OH,adm_total,10339,974
1982,Ohio,OH,adm_new_commit,8024,848
1982,Ohio,OH,adm_viol_new,1506,71
1982,Ohio,OH,adm_viol_tech,610,49
1982,Ohio,OH,adm_oth,199,6
1983,Ohio,OH,adm_total,10134,962
1983,Ohio,OH,adm_new_commit,7970,848
1983,Ohio,OH,adm_viol_new,1330,69
1983,Ohio,OH,adm_viol_tech,678,45
1983,Ohio,OH,adm_oth,156,0
1984,Ohio,OH,adm_total,9745,923
1984,Ohio,OH,adm_new_commit,7335,780
1984,Ohio,OH,adm_viol_new,1549,70
1984,Ohio,OH,adm_viol_tech,659,62
1984,Ohio,OH,adm_oth,202,11
1985,Ohio,OH,adm_total,10184,934
1985,Ohio,OH,adm_new_commit,7841,792
1985,Ohio,OH,adm_viol_new,1287,69
1985,Ohio,OH,adm_viol_tech,925,68
1985,Ohio,OH,adm_oth,131,5
1986,Ohio,OH,adm_total,10597,1071
1986,Ohio,OH,adm_new_commit,8312,946
1986,Ohio,OH,adm_viol_new,1125,56
1986,Ohio,OH,adm_viol_tech,1021,65
1986,Ohio,OH,adm_oth,139,4
1987,Ohio,OH,adm_total,10974,1146
1987,Ohio,OH,adm_new_commit,9053,1037
1987,Ohio,OH,adm_viol_new,711,34
1987,Ohio,OH,adm_viol_tech,1085,68
1987,Ohio,OH,adm_oth,125,7
1988,Ohio,OH,adm_total,12572,1406
1988,Ohio,OH,adm_new_commit,10263,1261
1988,Ohio,OH,adm_viol_new,929,29
1988,Ohio,OH,adm_viol_tech,1179,106
1988,Ohio,OH,adm_oth,201,10
1989,Ohio,OH,adm_total,16378,1947
1989,Ohio,OH,adm_new_commit,13836,1809
1989,Ohio,OH,adm_viol_new,768,24
1989,Ohio,OH,adm_viol_tech,1516,110
1989,Ohio,OH,adm_oth,258,4
1990,Ohio,OH,adm_total,17090,2101
1990,Ohio,OH,adm_new_commit,14586,1938
1990,Ohio,OH,adm_viol_new,788,48
1990,Ohio,OH,adm_viol_tech,1507,107
1990,Ohio,OH,adm_oth,209,8
1991,Ohio,OH,adm_total,19748,2390
1991,Ohio,OH,adm_new_commit,16207,2170
1991,Ohio,OH,adm_viol_new,1270,40
1991,Ohio,OH,adm_viol_tech,2002,164
1991,Ohio,OH,adm_oth,269,16
1992,Ohio,OH,adm_total,20863,2589
1992,Ohio,OH,adm_new_commit,16984,2351
1992,Ohio,OH,adm_viol_new,1231,34
1992,Ohio,OH,adm_viol_tech,2439,190
1992,Ohio,OH,adm_oth,209,14
1993,Ohio,OH,adm_total,20002,2581
1993,Ohio,OH,adm_new_commit,16152,2340
1993,Ohio,OH,adm_viol_new,1308,34
1993,Ohio,OH,adm_viol_tech,2376,188
1993,Ohio,OH,adm_oth,166,19
1994,Ohio,OH,adm_total,20720,2600
1994,Ohio,OH,adm_new_commit,16852,2346
1994,Ohio,OH,adm_viol_new,1424,25
1994,Ohio,OH,adm_viol_tech,2424,221
1994,Ohio,OH,adm_oth,20,8
1995,Ohio,OH,adm_total,19927,2751
1995,Ohio,OH,adm_new_commit,16058,2475
1995,Ohio,OH,adm_viol_new,1330,31
1995,Ohio,OH,adm_viol_tech,2514,243
1995,Ohio,OH,adm_oth,25,2
1996,Ohio,OH,adm_total,19099,2628
1996,Ohio,OH,adm_new_commit,15537,2411
1996,Ohio,OH,adm_viol_new,1216,20
1996,Ohio,OH,adm_viol_tech,2313,193
1996,Ohio,OH,adm_oth,33,4
1997,Ohio,OH,adm_total,17948,2203
1997,Ohio,OH,adm_new_commit,14154,1996
1997,Ohio,OH,adm_viol_new,1435,15
1997,Ohio,OH,adm_viol_tech,2328,186
1997,Ohio,OH,adm_oth,31,6
1998,Ohio,OH,adm_total,18260,2377
1998,Ohio,OH,adm_new_commit,15495,2157
1998,Ohio,OH,adm_viol_new,581,20
1998,Ohio,OH,adm_viol_tech,2162,198
1998,Ohio,OH,adm_oth,22,2
1999,Ohio,OH,adm_total,18942,2368
1999,Ohio,OH,adm_new_commit,15377,2167
1999,Ohio,OH,adm_viol_new,745,36
1999,Ohio,OH,adm_viol_tech,2800,161
1999,Ohio,OH,adm_oth,14,4
2000,Ohio,OH,adm_total,21192,2595
2000,Ohio,OH,adm_new_commit,16353,2348
2000,Ohio,OH,adm_viol_new,981,39
2000,Ohio,OH,adm_viol_tech,3840,206
2000,Ohio,OH,adm_oth,16,2
2001,Ohio,OH,adm_total,21752,2655
2001,Ohio,OH,adm_new_commit,16693,2388
2001,Ohio,OH,adm_viol_new,1511,54
2001,Ohio,OH,adm_viol_tech,3527,209
2001,Ohio,OH,adm_oth,18,4
2002,Ohio,OH,adm_total,22952,2767
2002,Ohio,OH,adm_new_commit,17745,2470
2002,Ohio,OH,adm_viol_new,2105,91
2002,Ohio,OH,adm_viol_tech,3065,203
2002,Ohio,OH,adm_oth,33,3
2003,Ohio,OH,adm_total,23688,2845
2003,Ohio,OH,adm_new_commit,18591,2588
2003,Ohio,OH,adm_viol_new,1873,74
2003,Ohio,OH,adm_viol_tech,3186,179
2003,Ohio,OH,adm_oth,36,4
2004,Ohio,OH,adm_total,24827,3401
2004,Ohio,OH,adm_new_commit,19936,3025
2004,Ohio,OH,adm_viol_new,1620,81
2004,Ohio,OH,adm_viol_tech,3102,242
2004,Ohio,OH,adm_oth,162,53
2005,Ohio,OH,adm_total,25616,3538
2005,Ohio,OH,adm_new_commit,21033,3129
2005,Ohio,OH,adm_viol_new,1613,66
2005,Ohio,OH,adm_viol_tech,2734,285
2005,Ohio,OH,adm_oth,231,58
2006,Ohio,OH,adm_total,27861,4036
2006,Ohio,OH,adm_new_commit,23465,3710
2006,Ohio,OH,adm_viol_new,1462,77
2006,Ohio,OH,adm_viol_tech,2716,206
2006,Ohio,OH,adm_oth,213,43
2007,Ohio,OH,adm_total,26834,3997
2007,Ohio,OH,adm_new_commit,23129,3649
2007,Ohio,OH,adm_viol_new,1343,57
2007,Ohio,OH,adm_viol_tech,2167,262
2007,Ohio,OH,adm_oth,194,29
2008,Ohio,OH,adm_total,25795,3715
2008,Ohio,OH,adm_new_commit,21466,3415
