"person_id","sex","race","start_year","end_year","start_date","end_date","supervision_type","end_reason","offense_category"
"10309008","Male","Black, non-Hispanic",2018,2019,2018-02-09,2019-10-18,"Parole","Revoked","Violent"
"10309023","Male","White, non-Hispanic",2017,2022,2017-10-30,2022-10-24,"Probation","Revoked","Property"
"10309132","Male","Black, non-Hispanic",2017,2021,2017-01-28,2021-06-18,"Parole","Completed","Other"
"10309341","Male","White, non-Hispanic",2018,2020,2018-01-12,2020-08-20,"Probation","Revoked","Other"
"10309439","Male","Hispanic, any race",2018,2020,2018-01-04,2020-01-26,"Probation","Completed","Drugs"
"10309456","Male","Missing",2011,NA,2011-06-23,NA,"Parole",NA,"Violent"
"10309532","Male","Missing",2023,NA,2023-07-17,NA,"Probation",NA,"Other"
"10309714","Male","White, non-Hispanic",2017,2021,2017-04-21,2021-10-08,"Parole","Revoked","Drugs"
"10309719","Male","Black, non-Hispanic",2019,NA,2019-09-27,NA,"Parole",NA,"Missing"
"10309809","Male","White, non-Hispanic",2023,2023,2023-08-16,2023-08-23,"Probation","Completed","Violent"
"10309885","Male","White, non-Hispanic",2022,NA,2022-03-28,NA,"Parole",NA,"Violent"
"10309889","Female","Black, non-Hispanic",2017,NA,2017-10-28,NA,"Probation",NA,"Violent"
"10310127","Female","White, non-Hispanic",2019,2020,2019-07-19,2020-08-29,"Probation","Revoked","Property"
"10310158","Male","White, non-Hispanic",2020,2020,2020-11-27,2020-12-01,"Probation","Completed","Violent"
"10310181","Male","Black, non-Hispanic",2020,NA,2020-07-15,NA,"Probation",NA,"Other"
"10310201","Male","Black, non-Hispanic",2018,2020,2018-12-19,2020-01-03,"Parole","Other","Drugs"
"10310284","Male","Black, non-Hispanic",2018,NA,2018-06-15,NA,"Probation",NA,"Violent"
"10310346","Male","Black, non-Hispanic",2019,2020,2019-02-25,2020-07-16,"Probation","Completed","Other"
"10310383","Male","Other, non-Hispanic",2020,NA,2020-12-05,NA,"Probation",NA,"Drugs"
"10310575","Male","White, non-Hispanic",2020,2020,2020-09-27,2020-11-03,"Probation","Completed","Other"
"10310590","Female","Missing",2023,NA,2023-10-11,NA,"Parole",NA,"Drugs"
"10310617","Male","Black, non-Hispanic",2023,NA,2023-06-05,NA,"Probation",NA,"Violent"
"10310724","Male","White, non-Hispanic",2021,NA,2021-05-13,NA,"Parole",NA,"Other"
"10310757","Female","White, non-Hispanic",2022,2022,2022-11-21,2022-11-25,"Probation","Revoked","Drugs"
"10310823","Female","White, non-Hispanic",2019,2019,2019-02-27,2019-11-24,"Probation","Completed","Drugs"
"10311070","Male","Black, non-Hispanic",2022,NA,2022-05-19,NA,"Parole",NA,"Violent"
"10311108","Male","Black, non-Hispanic",2023,NA,2023-12-08,NA,"Parole",NA,"Drugs"
"10311115","Male","Black, non-Hispanic",2001,NA,2001-10-08,NA,"Parole",NA,"Violent"
"10311149","Female","White, non-Hispanic",2021,2023,2021-12-15,2023-10-18,"Probation","Completed","Drugs"
"10311186","Male","Black, non-Hispanic",2020,2023,2020-12-26,2023-06-21,"Parole","Completed","Violent"
"10311274","Male","Missing",1990,NA,1990-06-23,NA,"Parole",NA,"Violent"
"10311311","Male","Black, non-Hispanic",2016,2020,2016-01-09,2020-09-17,"Parole","Completed","Property"
"10311354","Male","White, non-Hispanic",2016,2020,2016-09-02,2020-06-07,"Parole","Completed","Other"
"10311365","Male","White, non-Hispanic",2022,NA,2022-07-05,NA,"Parole",NA,"Property"
"10311443","Male","Missing",2021,2023,2021-05-06,2023-01-17,"Probation","Completed","Property"
"10311460","Male","White, non-Hispanic",2022,2023,2022-05-20,2023-06-23,"Probation","Revoked","Drugs"
"10311525","Male","Black, non-Hispanic",2019,2021,2019-05-18,2021-03-25,"Probation","Completed","Missing"
"10311596","Male","Missing",2012,NA,2012-11-16,NA,"Probation",NA,"Other"
"10311597","Male","White, non-Hispanic",2019,2019,2019-04-04,2019-12-12,"Probation","Revoked","Missing"
"10311654","Male","Hispanic, any race",2022,NA,2022-03-13,NA,"Probation",NA,"Violent"
"10311693","Male","Hispanic, any race",2019,NA,2019-03-27,NA,"Parole",NA,"Other"
"10311710","Male","Missing",2020,NA,2020-03-18,NA,"Probation",NA,"Violent"
"10311746","Male","White, non-Hispanic",2019,2019,2019-05-13,2019-06-24,"Parole","Completed","Drugs"
"10311748","Male","Missing",2018,2020,2018-12-03,2020-08-01,"Probation","Completed","Drugs"
"10311838","Male","White, non-Hispanic",2019,2020,2019-03-26,2020-06-17,"Parole","Completed","Property"
"10311853","Male","Missing",1985,NA,1985-07-18,NA,"Parole",NA,"Violent"
"10311905","Female","White, non-Hispanic",2023,NA,2023-03-20,NA,"Probation",NA,"Drugs"
"10311924","Male","White, non-Hispanic",2022,2022,2022-03-06,2022-08-06,"Probation","Completed","Violent"
"10311970","Male","Hispanic, any race",2017,2020,2017-02-23,2020-01-02,"Probation","Other","Violent"
"10312142","Male","Black, non-Hispanic",2021,2021,2021-09-12,2021-11-04,"Parole","Revoked","Drugs"
"10312278","Male","White, non-Hispanic",2019,2019,2019-06-12,2019-12-31,"Parole","Completed","Property"
"10312290","Male","White, non-Hispanic",2020,2020,2020-09-29,2020-10-17,"Probation","Revoked","Drugs"
"10312391","Male","Black, non-Hispanic",2019,2020,2019-04-17,2020-04-17,"Probation","Completed","Drugs"
"10312393","Male","Missing",2020,2020,2020-08-23,2020-09-02,"Probation","Other","Drugs"
"10312421","Male","White, non-Hispanic",2020,2022,2020-05-05,2022-01-31,"Probation","Completed","Property"
"10312431","Male","White, non-Hispanic",2020,2023,2020-05-23,2023-02-19,"Parole","Completed","Other"
"10312704","Male","White, non-Hispanic",2023,2023,2023-05-13,2023-05-18,"Parole","Revoked","Drugs"
"10312949","Male","Black, non-Hispanic",2019,2019,2019-03-23,2019-08-22,"Probation","Revoked","Violent"
"10312983","Male","White, non-Hispanic",2020,2022,2020-02-22,2022-01-12,"Probation","Other","Drugs"
"10313059","Male","Black, non-Hispanic",2020,NA,2020-04-17,NA,"Probation",NA,"Other"
"10313072","Male","Hispanic, any race",2022,2022,2022-09-05,2022-10-01,"Parole","Completed","Other"
"10313085","Male","White, non-Hispanic",2023,2023,2023-04-17,2023-07-03,"Probation","Revoked","Drugs"
"10313162","Male","White, non-Hispanic",2018,2019,2018-03-26,2019-05-24,"Probation","Completed","Drugs"
"10313247","Male","White, non-Hispanic",2022,2023,2022-01-28,2023-06-05,"Probation","Revoked","Property"
"10313464","Male","White, non-Hispanic",2007,2021,2007-12-06,2021-08-03,"Probation","Revoked","Violent"
"10313594","Male","Missing",2014,NA,2014-05-18,NA,"Parole",NA,"Violent"
"10313645","Male","Black, non-Hispanic",2009,2021,2009-01-25,2021-06-20,"Probation","Revoked","Property"
"10313681","Male","Black, non-Hispanic",2021,2021,2021-07-06,2021-10-13,"Parole","Other","Drugs"
"10313739","Male","White, non-Hispanic",2023,NA,2023-10-19,NA,"Probation",NA,"Drugs"
"10313766","Male","White, non-Hispanic",2016,2021,2016-05-23,2021-01-19,"Parole","Completed","Other"
"10313798","Male","White, non-Hispanic",2022,2022,2022-01-21,2022-08-13,"Probation","Completed","Violent"
"10313845","Male","White, non-Hispanic",2019,NA,2019-02-23,NA,"Probation",NA,"Drugs"
"10313889","Male","White, non-Hispanic",2010,NA,2010-08-20,NA,"Parole",NA,"Violent"
"10314006","Male","Hispanic, any race",2019,2019,2019-01-21,2019-09-27,"Parole","Completed","Property"
"10314135","Male","White, non-Hispanic",2016,NA,2016-06-09,NA,"Probation",NA,"Violent"
"10314296","Male","Missing",2013,NA,2013-05-24,NA,"Parole",NA,"Violent"
"10314444","Male","White, non-Hispanic",2019,2020,2019-03-18,2020-06-17,"Probation","Revoked","Property"
"10314495","Male","White, non-Hispanic",2020,2020,2020-03-24,2020-08-16,"Parole","Revoked","Violent"
"10314623","Male","Other, non-Hispanic",2017,2020,2017-09-26,2020-02-18,"Parole","Revoked","Other"
"10314628","Male","Hispanic, any race",2023,NA,2023-09-04,NA,"Probation",NA,"Property"
"10314781","Male","Hispanic, any race",2018,2023,2018-08-22,2023-02-20,"Probation","Completed","Violent"
"10314833","Male","Black, non-Hispanic",2018,2023,2018-06-01,2023-05-29,"Probation","Other","Drugs"
"10314839","Male","White, non-Hispanic",2023,NA,2023-10-09,NA,"Probation",NA,"Property"
"10314922","Female","White, non-Hispanic",2017,NA,2017-12-23,NA,"Parole",NA,"Other"
"10314934","Male","White, non-Hispanic",2016,NA,2016-10-13,NA,"Parole",NA,"Violent"
"10314936","Male","Black, non-Hispanic",2019,NA,2019-06-18,NA,"Probation",NA,"Violent"
"10314938","Female","White, non-Hispanic",2019,2022,2019-01-08,2022-04-10,"Probation","Completed","Other"
"10314966","Male","Black, non-Hispanic",2008,2021,2008-04-10,2021-02-01,"Probation","Completed","Violent"
"10314981","Male","White, non-Hispanic",2021,2022,2021-06-28,2022-11-15,"Probation","Other","Drugs"
"10315031","Male","Missing",2019,2019,2019-02-26,2019-12-14,"Probation","Completed","Violent"
"10315036","Male","Black, non-Hispanic",2018,2020,2018-03-21,2020-04-20,"Parole","Revoked","Property"
"10315100","Male","Hispanic, any race",2020,2020,2020-02-01,2020-06-23,"Parole","Revoked","Property"
"10315112","Male","Black, non-Hispanic",2019,NA,2019-10-25,NA,"Parole",NA,"Property"
"10315141","Male","Black, non-Hispanic",2019,2019,2019-02-05,2019-09-28,"Probation","Completed","Property"
"10315171","Male","White, non-Hispanic",1998,NA,1998-08-31,NA,"Parole",NA,"Violent"
"10315174","Male","White, non-Hispanic",2021,2021,2021-01-02,2021-02-28,"Probation","Other","Violent"
"10315240","Male","White, non-Hispanic",2019,2020,2019-07-05,2020-07-13,"Parole","Completed","Drugs"
"10315295","Male","White, non-Hispanic",2021,2021,2021-01-02,2021-12-16,"Probation","Completed","Drugs"
"10315317","Male","White, non-Hispanic",2023,NA,2023-06-26,NA,"Probation",NA,"Drugs"
"10315350","Male","Missing",2007,2022,2007-05-03,2022-10-04,"Probation","Completed","Violent"
"10315583","Male","Black, non-Hispanic",2021,2021,2021-03-19,2021-12-27,"Probation","Completed","Property"
"10315585","Male","Missing",2017,2020,2017-03-11,2020-09-16,"Probation","Other","Violent"
"10315595","Male","Missing",2016,2020,2016-01-06,2020-10-27,"Probation","Completed","Drugs"
"10315623","Male","White, non-Hispanic",2007,2020,2007-08-10,2020-07-14,"Parole","Revoked","Violent"
"10315632","Male","White, non-Hispanic",2017,NA,2017-09-08,NA,"Parole",NA,"Violent"
"10315634","Male","Black, non-Hispanic",2018,2020,2018-07-06,2020-04-15,"Probation","Revoked","Other"
"10315720","Male","Missing",2016,NA,2016-05-22,NA,"Probation",NA,"Violent"
"10315752","Male","White, non-Hispanic",2020,NA,2020-10-30,NA,"Parole",NA,"Violent"
"10315801","Male","Black, non-Hispanic",2019,2019,2019-09-26,2019-10-22,"Probation","Other","Violent"
"10315861","Male","Black, non-Hispanic",2021,2021,2021-12-01,2021-12-18,"Parole","Completed","Property"
"10315877","Male","White, non-Hispanic",2004,NA,2004-08-31,NA,"Parole",NA,"Violent"
"10315886","Male","White, non-Hispanic",2015,NA,2015-01-19,NA,"Parole",NA,"Violent"
"10315908","Male","Hispanic, any race",1992,NA,1992-05-08,NA,"Probation",NA,"Violent"
"10315931","Male","Black, non-Hispanic",2009,NA,2009-12-03,NA,"Probation",NA,"Violent"
"10315978","Male","White, non-Hispanic",2018,NA,2018-08-09,NA,"Probation",NA,"Violent"
"10315980","Male","White, non-Hispanic",2023,NA,2023-10-07,NA,"Probation",NA,"Other"
"10316038","Male","Missing",2011,NA,2011-04-11,NA,"Parole",NA,"Violent"
"10316047","Male","Black, non-Hispanic",1981,2019,1981-05-26,2019-06-16,"Probation","Completed","Violent"
"10316108","Male","White, non-Hispanic",2019,2021,2019-07-22,2021-09-28,"Probation","Completed","Violent"
"10316178","Male","Missing",2023,NA,2023-02-18,NA,"Parole",NA,"Violent"
"10316241","Female","Missing",2021,NA,2021-12-10,NA,"Probation",NA,"Violent"
"10316254","Male","White, non-Hispanic",2021,2023,2021-12-13,2023-10-04,"Parole","Completed","Violent"
"10316375","Male","Black, non-Hispanic",2023,NA,2023-03-18,NA,"Probation",NA,"Property"
"10316550","Female","White, non-Hispanic",2020,2020,2020-02-12,2020-04-12,"Probation","Completed","Drugs"
"10316675","Male","Hispanic, any race",2018,NA,2018-08-24,NA,"Probation",NA,"Violent"
"10316750","Male","White, non-Hispanic",2019,2021,2019-11-11,2021-08-24,"Probation","Revoked","Drugs"
"10316800","Male","Black, non-Hispanic",2016,2020,2016-11-11,2020-05-19,"Parole","Completed","Missing"
"10316846","Male","White, non-Hispanic",2019,2021,2019-08-06,2021-06-16,"Probation","Completed","Violent"
"10316892","Male","Black, non-Hispanic",2019,NA,2019-11-16,NA,"Probation",NA,"Other"
"10316908","Male","Missing",2014,2020,2014-08-16,2020-09-01,"Probation","Completed","Drugs"
"10317086","Male","Hispanic, any race",2019,NA,2019-06-25,NA,"Probation",NA,"Drugs"
"10317130","Male","White, non-Hispanic",2020,2020,2020-04-18,2020-06-12,"Probation","Revoked","Property"
"10317247","Male","Missing",2008,NA,2008-11-24,NA,"Parole",NA,"Violent"
"10317276","Female","White, non-Hispanic",2019,2019,2019-09-19,2019-09-29,"Probation","Revoked","Drugs"
"10317353","Male","White, non-Hispanic",2019,2021,2019-10-16,2021-06-09,"Parole","Revoked","Property"
"10317353","Male","White, non-Hispanic",2021,2023,2021-03-26,2023-01-30,"Parole","Revoked","Drugs"
"10317406","Male","Black, non-Hispanic",2020,2020,2020-02-26,2020-07-26,"Probation","Completed","Drugs"
"10317482","Female","Hispanic, any race",2019,2022,2019-04-06,2022-01-26,"Parole","Other","Violent"
"10317505","Male","Black, non-Hispanic",1997,NA,1997-05-06,NA,"Probation",NA,"Violent"
"10317549","Male","Black, non-Hispanic",2017,2020,2017-12-09,2020-08-05,"Probation","Completed","Drugs"
"10317561","Male","Hispanic, any race",2020,2022,2020-03-25,2022-05-19,"Probation","Completed","Other"
"10317639","Female","White, non-Hispanic",2017,2020,2017-12-25,2020-10-10,"Parole","Other","Other"
"10317719","Male","Hispanic, any race",2020,NA,2020-08-16,NA,"Probation",NA,"Violent"
"10317729","Female","White, non-Hispanic",2022,NA,2022-02-13,NA,"Probation",NA,"Drugs"
"10317791","Male","White, non-Hispanic",2022,2022,2022-05-17,2022-12-15,"Probation","Completed","Drugs"
"10317792","Female","White, non-Hispanic",2021,NA,2021-04-18,NA,"Probation",NA,"Drugs"
"10317805","Male","Missing",2005,NA,2005-01-10,NA,"Parole",NA,"Violent"
"10317830","Male","Missing",2018,2019,2018-05-08,2019-05-20,"Parole","Completed","Other"
"10317832","Male","Black, non-Hispanic",2020,2020,2020-05-30,2020-08-08,"Probation","Revoked","Drugs"
"10317884","Male","Black, non-Hispanic",2019,2020,2019-09-22,2020-11-01,"Parole","Completed","Property"
"10317983","Male","Black, non-Hispanic",2020,NA,2020-01-22,NA,"Parole",NA,"Violent"
"10318018","Male","Black, non-Hispanic",2023,NA,2023-03-09,NA,"Parole",NA,"Violent"
"10318046","Male","White, non-Hispanic",2020,2021,2020-01-08,2021-07-03,"Probation","Completed","Drugs"
"10318185","Male","White, non-Hispanic",2020,2022,2020-08-09,2022-01-17,"Probation","Completed","Other"
"10318248","Female","White, non-Hispanic",2023,2023,2023-01-17,2023-12-15,"Probation","Other","Violent"
"10318262","Male","Hispanic, any race",2019,2019,2019-08-29,2019-12-12,"Parole","Completed","Drugs"
"10318318","Male","Black, non-Hispanic",2022,NA,2022-11-24,NA,"Parole",NA,"Violent"
"10318400","Male","Missing",2023,NA,2023-01-23,NA,"Probation",NA,"Drugs"
"10318504","Male","White, non-Hispanic",2023,NA,2023-10-30,NA,"Parole",NA,"Violent"
"10318531","Male","Missing",2021,2021,2021-01-07,2021-11-13,"Parole","Revoked","Violent"
"10318587","Male","Black, non-Hispanic",2017,NA,2017-12-20,NA,"Probation",NA,"Violent"
"10318589","Male","White, non-Hispanic",2020,2020,2020-03-27,2020-03-31,"Parole","Revoked","Drugs"
"10318777","Male","White, non-Hispanic",2023,NA,2023-01-27,NA,"Parole",NA,"Violent"
"10319035","Male","Black, non-Hispanic",2011,2022,2011-10-21,2022-07-24,"Probation","Completed","Violent"
"10319064","Male","White, non-Hispanic",2019,2019,2019-05-30,2019-10-05,"Parole","Other","Violent"
"10319068","Male","White, non-Hispanic",2015,2019,2015-05-06,2019-07-27,"Probation","Revoked","Property"
"10319290","Male","Missing",2018,2022,2018-05-05,2022-02-10,"Probation","Completed","Other"
"10319314","Male","Black, non-Hispanic",2015,2021,2015-12-29,2021-12-03,"Probation","Revoked","Violent"
"10319318","Male","Hispanic, any race",2020,2023,2020-09-02,2023-08-08,"Probation","Completed","Other"
"10319352","Male","White, non-Hispanic",2020,2020,2020-03-04,2020-07-15,"Probation","Completed","Property"
"10319402","Male","Missing",2018,2021,2018-09-20,2021-06-04,"Parole","Revoked","Property"
"10319467","Male","White, non-Hispanic",2021,2023,2021-09-01,2023-08-29,"Probation","Revoked","Property"
"10319521","Male","White, non-Hispanic",2018,2021,2018-09-28,2021-04-25,"Probation","Revoked","Violent"
"10319562","Male","Hispanic, any race",2018,NA,2018-06-08,NA,"Probation",NA,"Drugs"
"10319621","Male","Missing",2013,2020,2013-11-12,2020-04-27,"Probation","Completed","Violent"
"10319683","Male","Black, non-Hispanic",2021,2022,2021-04-28,2022-09-13,"Probation","Completed","Violent"
"10319922","Male","Black, non-Hispanic",2018,2019,2018-01-15,2019-10-30,"Probation","Completed","Other"
"10319992","Male","Black, non-Hispanic",2016,NA,2016-04-22,NA,"Probation",NA,"Violent"
"10320017","Male","Black, non-Hispanic",2022,2022,2022-02-22,2022-03-01,"Probation","Completed","Violent"
"10320020","Male","Black, non-Hispanic",2019,2021,2019-11-30,2021-02-24,"Probation","Completed","Violent"
"10320282","Male","Black, non-Hispanic",2013,NA,2013-03-23,NA,"Probation",NA,"Violent"
"10320440","Female","Hispanic, any race",2020,2020,2020-10-11,2020-11-25,"Probation","Completed","Violent"
"10320451","Male","White, non-Hispanic",2020,2020,2020-09-14,2020-10-22,"Parole","Completed","Other"
"10320476","Male","Hispanic, any race",2014,NA,2014-08-12,NA,"Parole",NA,"Other"
"10320611","Female","Hispanic, any race",2016,NA,2016-09-26,NA,"Probation",NA,"Violent"
"10320650","Male","White, non-Hispanic",2021,NA,2021-02-24,NA,"Parole",NA,"Drugs"
"10320745","Male","Black, non-Hispanic",2015,NA,2015-05-07,NA,"Parole",NA,"Violent"
"10320815","Female","Hispanic, any race",2020,2020,2020-01-25,2020-06-04,"Parole","Revoked","Violent"
"10320871","Male","Missing",2013,NA,2013-05-02,NA,"Parole",NA,"Violent"
"10320908","Male","Missing",2018,2021,2018-03-04,2021-03-31,"Probation","Other","Other"
"10321041","Male","Hispanic, any race",2017,2021,2017-05-18,2021-04-25,"Parole","Completed","Other"
"10321108","Male","Black, non-Hispanic",2015,2022,2015-02-01,2022-09-09,"Probation","Other","Drugs"
"10321114","Male","White, non-Hispanic",2023,NA,2023-02-11,NA,"Parole",NA,"Violent"
"10321124","Male","White, non-Hispanic",2023,NA,2023-03-30,NA,"Probation",NA,"Violent"
