person_id,start_date,end_date,offense_category,sex,race,start_year,end_year,supervision_type,end_reason
10240969,2018-01-12,2021-06-18,Property,Male,"White, non-Hispanic",2018,2021,Probation,Completed
10240994,2019-02-02,2019-06-12,Property,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10241012,2018-08-23,2019-01-27,Violent,Male,"Black, non-Hispanic",2018,2019,Parole,Revoked
10241078,2019-03-20,2019-05-16,Property,Male,"White, non-Hispanic",2019,2019,Probation,Completed
10241152,2018-06-25,2019-12-10,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Revoked
10241164,2020-06-19,2020-08-09,Violent,Male,"Black, non-Hispanic",2020,2020,Probation,Completed
10241234,2019-02-25,2019-08-01,Property,Male,"White, non-Hispanic",2019,2019,Probation,Completed
10241249,2021-04-10,2022-05-10,Property,Male,"Hispanic, any race",2021,2022,Probation,Completed
10241251,2018-09-20,2019-02-23,Property,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10241370,2023-05-13,,Violent,Male,"White, non-Hispanic",2023,,Probation,
10241391,2015-12-19,2019-10-15,Drugs,Male,"White, non-Hispanic",2015,2019,Probation,Completed
10241407,2022-04-14,2022-06-25,Drugs,Male,Missing,2022,2022,Parole,Other
10241442,2019-04-08,2022-03-05,Public order,Female,Missing,2019,2022,Parole,Completed
10241499,2021-11-21,,Property,Male,"Black, non-Hispanic",2021,,Probation,
10241546,2016-03-28,2019-10-24,Public order,Male,"Black, non-Hispanic",2016,2019,Parole,Completed
10241549,2009-09-03,,Violent,Male,"White, non-Hispanic",2009,,Parole,
10241687,2023-08-20,,Public order,Male,"White, non-Hispanic",2023,,Probation,
10241722,2017-04-11,,Violent,Male,"Black, non-Hispanic",2017,,Parole,
10241740,2021-10-02,,Violent,Male,"Black, non-Hispanic",2021,,Probation,
10241756,2020-01-11,2020-02-17,Drugs,Male,Missing,2020,2020,Probation,Completed
10241781,2015-01-09,2022-01-10,Violent,Male,"White, non-Hispanic",2015,2022,Probation,Completed
10241819,2022-03-28,2023-12-03,Public order,Male,"Hispanic, any race",2022,2023,Parole,Completed
10241864,2020-08-01,2020-10-26,Violent,Male,"White, non-Hispanic",2020,2020,Probation,Completed
10241959,2020-01-17,2021-01-15,Drugs,Male,"Hispanic, any race",2020,2021,Probation,Completed
10242032,2020-01-25,,Violent,Male,"White, non-Hispanic",2020,,Probation,
10242071,2019-02-06,2021-12-30,Drugs,Male,"White, non-Hispanic",2019,2021,Parole,Completed
10242182,2005-12-28,,Violent,Male,"White, non-Hispanic",2005,,Probation,
10242182,2018-03-12,2019-10-14,Public order,Male,"White, non-Hispanic",2018,2019,Parole,Completed
10242245,2018-12-18,2019-05-30,Violent,Male,Missing,2018,2019,Parole,Completed
10242251,2023-07-29,,Violent,Male,"White, non-Hispanic",2023,,Probation,
10242272,1998-07-26,,Violent,Male,"Black, non-Hispanic",1998,,Probation,
10242364,2012-06-05,2019-05-09,Violent,Male,"White, non-Hispanic",2012,2019,Parole,Completed
10242392,2018-01-27,,Public order,Male,Missing,2018,,Probation,
10242512,2020-10-26,2021-12-07,Property,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10242556,2009-09-11,,Violent,Male,"Black, non-Hispanic",2009,,Probation,
10242584,2020-07-06,2020-07-24,Public order,Male,"Hispanic, any race",2020,2020,Probation,Completed
10242714,2019-05-07,2021-06-03,Drugs,Male,"White, non-Hispanic",2019,2021,Probation,Completed
10242774,2022-03-15,2023-11-17,Violent,Male,"Black, non-Hispanic",2022,2023,Probation,Completed
10242791,1994-04-07,2019-07-13,Violent,Male,"Black, non-Hispanic",1994,2019,Probation,Completed
10242821,2021-02-25,2021-11-17,Public order,Male,"Hispanic, any race",2021,2021,Parole,Revoked
10242865,2020-08-27,,Property,Male,"White, non-Hispanic",2020,,Parole,
10242873,2020-12-18,2021-07-27,Drugs,Male,"White, non-Hispanic",2020,2021,Parole,Revoked
10243004,1996-07-04,,Violent,Male,"Black, non-Hispanic",1996,,Parole,
10243017,2019-10-21,2019-11-10,Public order,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10243040,2021-05-25,2021-08-13,Property,Male,"White, non-Hispanic",2021,2021,Parole,Revoked
10243089,2014-11-26,2019-11-19,Violent,Male,"Black, non-Hispanic",2014,2019,Parole,Completed
10243103,2020-07-21,2020-11-11,Public order,Female,"White, non-Hispanic",2020,2020,Parole,Revoked
10243196,2021-01-20,2021-09-21,Property,Male,"Black, non-Hispanic",2021,2021,Probation,Completed
10243204,2013-06-30,2019-05-15,Violent,Male,Missing,2013,2019,Parole,Revoked
10243334,1999-12-06,,Violent,Male,"White, non-Hispanic",1999,,Probation,
10243403,2018-03-03,2020-04-04,Property,Male,"White, non-Hispanic",2018,2020,Probation,Completed
10243422,2023-03-12,,Violent,Male,"Hispanic, any race",2023,,Parole,
10243507,2019-04-09,2022-03-09,Violent,Male,"Black, non-Hispanic",2019,2022,Probation,Revoked
10243518,2021-05-14,2021-06-12,Drugs,Male,"White, non-Hispanic",2021,2021,Probation,Completed
10243546,2019-02-04,2019-06-23,Drugs,Male,"Black, non-Hispanic",2019,2019,Parole,Revoked
10243682,2018-07-02,2022-12-02,Violent,Male,"Other race(s), non-Hispanic",2018,2022,Parole,Completed
10243693,2021-12-13,2022-10-20,Violent,Male,"Other race(s), non-Hispanic",2021,2022,Probation,Completed
10243746,2023-10-28,,Violent,Male,"Black, non-Hispanic",2023,,Probation,
10243766,2020-12-09,,Violent,Male,"White, non-Hispanic",2020,,Probation,
10243781,2018-01-17,2019-07-05,Violent,Male,"Black, non-Hispanic",2018,2019,Parole,Completed
10243826,1992-10-22,,Violent,Male,"White, non-Hispanic",1992,,Probation,
10243903,2018-05-28,2019-02-07,Drugs,Male,"Hispanic, any race",2018,2019,Probation,Completed
10243931,2021-12-03,,Drugs,Male,"Hispanic, any race",2021,,Parole,
10243996,2010-04-08,,Violent,Male,"White, non-Hispanic",2010,,Parole,
10244042,2018-08-29,,Violent,Male,"White, non-Hispanic",2018,,Parole,
10244068,2020-02-27,,Drugs,Male,"Black, non-Hispanic",2020,,Probation,
10244075,2020-01-29,2020-10-11,Property,Male,Missing,2020,2020,Probation,Other
10244082,2017-10-02,2019-03-27,Public order,Male,"Black, non-Hispanic",2017,2019,Probation,Completed
10244115,2020-08-25,2021-04-14,Drugs,Female,"Other race(s), non-Hispanic",2020,2021,Parole,Completed
10244126,2018-08-25,2019-05-30,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Revoked
10244180,2017-10-17,2019-05-01,Violent,Male,"Black, non-Hispanic",2017,2019,Probation,Revoked
10244190,2020-03-08,2022-01-02,Drugs,Male,"White, non-Hispanic",2020,2022,Parole,Completed
10244389,2020-05-10,2021-03-03,Property,Male,"Black, non-Hispanic",2020,2021,Probation,Other
10244428,2020-02-18,2022-04-17,Public order,Male,"Black, non-Hispanic",2020,2022,Parole,Completed
10244431,2018-10-30,2022-09-13,Violent,Male,"White, non-Hispanic",2018,2022,Parole,Completed
10244468,2015-10-26,,Violent,Male,"Black, non-Hispanic",2015,,Probation,
10244481,2018-02-28,2019-06-29,Property,Male,"White, non-Hispanic",2018,2019,Parole,Completed
10244577,2019-07-01,,Missing,Male,"Black, non-Hispanic",2019,,Probation,
10244626,2019-03-21,2021-08-29,Drugs,Male,"Black, non-Hispanic",2019,2021,Probation,Revoked
10244627,2022-04-24,2022-08-06,Drugs,Male,Missing,2022,2022,Probation,Other
10244742,2020-02-02,2020-05-01,Drugs,Male,"White, non-Hispanic",2020,2020,Parole,Completed
10244753,2023-10-08,,Drugs,Male,"White, non-Hispanic",2023,,Probation,
10244833,2020-05-22,2021-01-30,Public order,Male,"Black, non-Hispanic",2020,2021,Parole,Completed
10244944,2017-01-13,,Property,Female,"Black, non-Hispanic",2017,,Parole,
10245070,2023-09-04,,Property,Male,"White, non-Hispanic",2023,,Probation,
10245077,2023-01-11,,Violent,Male,Missing,2023,,Probation,
10245079,2019-10-21,2021-09-15,Drugs,Male,"Black, non-Hispanic",2019,2021,Probation,Completed
10245095,2015-09-22,,Violent,Male,"White, non-Hispanic",2015,,Parole,
10245119,2023-08-08,,Violent,Male,Missing,2023,,Probation,
10245173,2018-12-27,2023-08-20,Violent,Male,"White, non-Hispanic",2018,2023,Parole,Completed
10245173,2019-10-21,2019-12-07,Property,Male,"White, non-Hispanic",2019,2019,Parole,Completed
10245206,2016-08-23,2019-08-28,Public order,Male,"Black, non-Hispanic",2016,2019,Probation,Completed
10245208,2020-10-09,2021-08-15,Public order,Male,"White, non-Hispanic",2020,2021,Probation,Revoked
10245243,2018-01-14,,Violent,Male,"Black, non-Hispanic",2018,,Probation,
10245332,2022-10-23,2023-08-21,Violent,Male,"White, non-Hispanic",2022,2023,Probation,Completed
10245353,2021-04-12,2022-08-12,Public order,Male,"Black, non-Hispanic",2021,2022,Probation,Completed
10245423,2010-12-11,,Violent,Male,"White, non-Hispanic",2010,,Probation,
10245436,2020-10-19,2022-03-14,Public order,Male,Missing,2020,2022,Probation,Completed
10245500,2018-01-23,2019-07-20,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10245578,2007-05-17,,Violent,Male,"White, non-Hispanic",2007,,Probation,
10245609,2020-01-28,,Violent,Male,"White, non-Hispanic",2020,,Probation,
10245662,2018-05-24,2020-08-21,Drugs,Male,"Black, non-Hispanic",2018,2020,Probation,Completed
10245711,2018-10-05,2019-03-11,Property,Male,"Black, non-Hispanic",2018,2019,Probation,Completed
10245788,2019-04-19,2020-06-02,Violent,Male,"Black, non-Hispanic",2019,2020,Probation,Revoked
10245827,2018-04-17,2019-10-19,Property,Male,"White, non-Hispanic",2018,2019,Parole,Completed
10245831,2021-11-20,,Violent,Male,"Black, non-Hispanic",2021,,Probation,
10245842,2022-06-11,2022-08-16,Public order,Male,"Black, non-Hispanic",2022,2022,Parole,Completed
10245850,2009-05-08,,Violent,Male,"White, non-Hispanic",2009,,Probation,
10245879,2017-08-25,2019-12-20,Drugs,Male,Missing,2017,2019,Parole,Completed
10245899,2021-04-05,2023-11-13,Property,Male,"Black, non-Hispanic",2021,2023,Probation,Revoked
10245908,2020-04-28,2020-06-18,Property,Male,"White, non-Hispanic",2020,2020,Probation,Revoked
10245931,2010-06-07,2022-11-17,Public order,Female,"White, non-Hispanic",2010,2022,Parole,Completed
10245941,2011-02-02,2020-10-19,Drugs,Male,"Black, non-Hispanic",2011,2020,Probation,Completed
10245972,2021-05-05,2021-12-27,Violent,Male,"White, non-Hispanic",2021,2021,Parole,Revoked
10245981,2015-10-31,2022-05-21,Violent,Male,"Hispanic, any race",2015,2022,Probation,Revoked
10246007,2019-05-03,2019-09-08,Property,Male,"White, non-Hispanic",2019,2019,Parole,Completed
10246060,2012-03-02,2020-05-17,Violent,Male,"Black, non-Hispanic",2012,2020,Parole,Completed
10246156,1995-07-02,2019-06-20,Violent,Male,"White, non-Hispanic",1995,2019,Probation,Completed
10246181,2018-10-30,2019-09-27,Property,Male,"Hispanic, any race",2018,2019,Probation,Revoked
10246189,1995-03-05,,Drugs,Male,"White, non-Hispanic",1995,,Probation,
10246276,2018-05-18,2019-09-15,Violent,Male,"White, non-Hispanic",2018,2019,Parole,Completed
10246284,2018-01-02,,Violent,Male,"Black, non-Hispanic",2018,,Probation,
10246299,2018-05-02,2019-07-06,Drugs,Male,"White, non-Hispanic",2018,2019,Probation,Revoked
10246303,2020-02-14,2020-09-17,Drugs,Male,"Black, non-Hispanic",2020,2020,Probation,Completed
10246337,2020-05-08,,Violent,Male,"White, non-Hispanic",2020,,Parole,
10246370,2021-04-15,2021-04-20,Drugs,Male,"Black, non-Hispanic",2021,2021,Probation,Revoked
10246431,2018-10-03,2020-01-13,Property,Male,"White, non-Hispanic",2018,2020,Parole,Completed
10246449,2016-08-26,2019-10-21,Public order,Male,"White, non-Hispanic",2016,2019,Probation,Completed
10246542,2020-07-03,2023-10-31,Property,Female,Missing,2020,2023,Probation,Completed
10246561,2020-05-25,2021-03-18,Public order,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10246578,2016-09-07,2022-04-14,Property,Male,"Black, non-Hispanic",2016,2022,Probation,Completed
10246620,2019-10-06,2021-03-16,Property,Male,"White, non-Hispanic",2019,2021,Parole,Completed
10246646,2018-03-15,2019-02-10,Drugs,Female,"White, non-Hispanic",2018,2019,Probation,Completed
10246715,2020-04-11,2023-04-14,Property,Male,"Black, non-Hispanic",2020,2023,Probation,Completed
10246728,2021-12-09,2022-05-09,Violent,Male,"White, non-Hispanic",2021,2022,Parole,Completed
10246763,2015-01-09,2020-06-05,Violent,Male,"Other race(s), non-Hispanic",2015,2020,Probation,Completed
10246837,2014-09-21,2019-12-04,Violent,Female,"Hispanic, any race",2014,2019,Probation,Completed
10246882,2005-06-11,2019-05-03,Violent,Male,"White, non-Hispanic",2005,2019,Probation,Completed
10246919,2014-07-26,2020-10-15,Violent,Male,"Black, non-Hispanic",2014,2020,Probation,Other
10246969,2022-09-18,2022-10-22,Public order,Male,"White, non-Hispanic",2022,2022,Probation,Other
10246995,2021-10-17,2022-11-03,Drugs,Male,"White, non-Hispanic",2021,2022,Parole,Completed
10247072,2012-12-25,2019-11-24,Violent,Male,"White, non-Hispanic",2012,2019,Probation,Completed
10247221,2014-09-20,,Violent,Male,"White, non-Hispanic",2014,,Probation,
10247236,2017-03-27,,Property,Male,"White, non-Hispanic",2017,,Parole,
10247274,2015-01-27,2019-03-13,Violent,Male,"Hispanic, any race",2015,2019,Probation,Completed
10247315,2020-06-03,2020-09-21,Drugs,Male,"Black, non-Hispanic",2020,2020,Parole,Completed
10247321,2020-10-04,,Violent,Male,"Black, non-Hispanic",2020,,Probation,
10247348,1987-11-04,2023-12-14,Violent,Male,"White, non-Hispanic",1987,2023,Probation,Completed
10247384,2016-03-28,2019-11-13,Drugs,Male,"Black, non-Hispanic",2016,2019,Parole,Revoked
10247385,2019-08-25,,Violent,Male,"Other race(s), non-Hispanic",2019,,Probation,
10247414,2018-10-04,2019-03-25,Violent,Male,"Black, non-Hispanic",2018,2019,Parole,Revoked
10247440,2020-12-16,2022-03-23,Violent,Male,"White, non-Hispanic",2020,2022,Probation,Completed
10247453,2020-07-18,2022-11-29,Violent,Male,"Black, non-Hispanic",2020,2022,Probation,Completed
10247467,2002-06-23,,Violent,Male,"Hispanic, any race",2002,,Parole,
10247492,2017-07-21,2022-05-27,Drugs,Male,"Black, non-Hispanic",2017,2022,Probation,Completed
10247664,2020-05-25,2023-09-24,Drugs,Male,"White, non-Hispanic",2020,2023,Probation,Revoked
10247770,2021-02-28,,Violent,Male,"Hispanic, any race",2021,,Probation,
10247787,2013-07-06,,Public order,Male,"White, non-Hispanic",2013,,Parole,
10247925,2022-12-02,2023-05-13,Drugs,Male,Missing,2022,2023,Probation,Revoked
10247936,2017-04-14,,Violent,Male,"Hispanic, any race",2017,,Probation,
10247999,2019-10-01,2020-06-21,Public order,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10248009,2023-01-11,2023-12-23,Property,Male,"Black, non-Hispanic",2023,2023,Probation,Completed
10248015,2002-12-16,,Violent,Male,"Black, non-Hispanic",2002,,Parole,
10248086,2018-04-01,2020-07-19,Drugs,Male,"Black, non-Hispanic",2018,2020,Probation,Completed
10248088,2022-01-05,2023-01-29,Property,Male,"Black, non-Hispanic",2022,2023,Probation,Revoked
10248089,2020-08-14,2021-07-31,Drugs,Male,"Black, non-Hispanic",2020,2021,Probation,Completed
10248138,2010-03-20,,Violent,Male,"Hispanic, any race",2010,,Parole,
10248158,2021-12-25,2023-07-05,Drugs,Male,"Black, non-Hispanic",2021,2023,Probation,Completed
10248221,2013-05-25,2019-04-07,Violent,Male,"White, non-Hispanic",2013,2019,Parole,Completed
10248223,2020-02-05,2021-01-28,Drugs,Male,"White, non-Hispanic",2020,2021,Probation,Completed
10248308,2020-05-28,2021-01-18,Drugs,Male,"Black, non-Hispanic",2020,2021,Probation,Completed
10248386,2014-01-06,,Drugs,Male,"White, non-Hispanic",2014,,Probation,
10248386,2015-01-20,2019-05-21,Violent,Male,"White, non-Hispanic",2015,2019,Probation,Completed
10248405,2016-01-22,2019-05-07,Violent,Male,"Black, non-Hispanic",2016,2019,Probation,Other
10248481,2018-05-18,2023-07-10,Violent,Male,"Black, non-Hispanic",2018,2023,Parole,Other
10248487,1994-07-11,2022-09-27,Violent,Male,"Black, non-Hispanic",1994,2022,Probation,Completed
10248560,2009-04-21,,Violent,Male,"White, non-Hispanic",2009,,Probation,
10248589,2019-03-25,2019-04-21,Property,Male,"Black, non-Hispanic",2019,2019,Probation,Completed
10248684,2016-06-02,,Drugs,Female,"White, non-Hispanic",2016,,Probation,
10248702,2019-10-18,2020-06-27,Violent,Male,"White, non-Hispanic",2019,2020,Probation,Completed
10248731,2019-06-18,2023-06-04,Public order,Male,"White, non-Hispanic",2019,2023,Parole,Completed
10248770,2018-02-24,2021-07-20,Violent,Male,"White, non-Hispanic",2018,2021,Probation,Revoked
10248770,2018-04-13,2019-12-15,Public order,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10248773,2019-07-29,2023-05-25,Violent,Female,"Black, non-Hispanic",2019,2023,Probation,Completed
10248806,2019-05-25,2019-08-23,Violent,Female,"Black, non-Hispanic",2019,2019,Parole,Completed
10248833,2022-08-13,2022-12-24,Drugs,Male,"White, non-Hispanic",2022,2022,Probation,Revoked
10248872,2022-04-01,,Property,Male,"White, non-Hispanic",2022,,Probation,
10248894,2019-02-06,2020-02-26,Violent,Female,"White, non-Hispanic",2019,2020,Probation,Other
10248895,2015-08-10,2020-10-29,Property,Male,Missing,2015,2020,Probation,Completed
10248900,2010-08-13,2020-03-16,Violent,Male,Missing,2010,2020,Probation,Completed
10248902,2020-05-27,2021-04-02,Drugs,Female,"White, non-Hispanic",2020,2021,Parole,Completed
10248982,2016-01-17,,Drugs,Male,"White, non-Hispanic",2016,,Parole,
10249034,2018-04-27,2019-10-23,Property,Male,"White, non-Hispanic",2018,2019,Parole,Completed
10249120,2012-09-19,2022-03-25,Property,Female,"Hispanic, any race",2012,2022,Probation,Completed
10249176,2021-08-12,,Violent,Male,"White, non-Hispanic",2021,,Probation,
10249266,2017-07-13,2020-04-03,Public order,Male,"White, non-Hispanic",2017,2020,Parole,Completed
10249287,2015-05-30,2021-06-23,Public order,Male,"Black, non-Hispanic",2015,2021,Probation,Completed
10249317,2017-07-19,,Violent,Male,"Other race(s), non-Hispanic",2017,,Parole,
10249348,2017-02-28,,Public order,Male,"Black, non-Hispanic",2017,,Parole,
10249353,2005-08-22,,Violent,Male,Missing,2005,,Probation,
10249369,2020-02-25,2020-10-30,Property,Male,"Black, non-Hispanic",2020,2020,Parole,Other
10249405,2013-05-24,2019-08-16,Violent,Male,"White, non-Hispanic",2013,2019,Probation,Completed
10249486,2006-01-05,,Violent,Male,"Black, non-Hispanic",2006,,Probation,
10249552,2020-04-21,,Violent,Male,"Black, non-Hispanic",2020,,Probation,
10249566,2017-02-12,2019-04-19,Public order,Male,Missing,2017,2019,Probation,Completed
10249587,2018-10-20,2019-04-12,Drugs,Female,"Black, non-Hispanic",2018,2019,Probation,Completed
10249606,2023-05-07,,Violent,Male,"Hispanic, any race",2023,,Parole,
10249689,2020-09-11,2020-12-15,Property,Female,"White, non-Hispanic",2020,2020,Parole,Completed
10249705,2018-05-01,2019-04-15,Violent,Male,"White, non-Hispanic",2018,2019,Probation,Completed
10249727,2020-11-15,,Public order,Male,"White, non-Hispanic",2020,,Parole,
10249732,2019-11-22,,Violent,Male,Missing,2019,,Probation,
10249760,2022-04-03,2022-10-24,Property,Female,"White, non-Hispanic",2022,2022,Probation,Revoked
10249814,2020-01-15,2022-03-20,Public order,Male,"White, non-Hispanic",2020,2022,Probation,Revoked
10249820,2001-10-25,,Violent,Female,Missing,2001,,Parole,
10249827,2022-02-28,2022-07-30,Violent,Male,"Black, non-Hispanic",2022,2022,Parole,Completed
10249874,2019-12-18,2021-06-14,Property,Male,"Hispanic, any race",2019,2021,Probation,Completed
10249925,2020-01-20,2021-03-05,Property,Male,"White, non-Hispanic",2020,2021,Probation,Completed
