person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202201859,2022.0,19,FAC019,Male-only,Male,White,Violent,Medium,,2024-05-29
P202201860,,19,FAC019,Male-only,,White,Violent,Medium,2022-07-16,
P202201861,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,2022-04-23,2024-03-14
P202201862,2022.0,19,FAC019,,Male,White,Property,,2022-10-22,2022-12-05
P202201863,,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-02-21,2022-11-21
P202201864,2022.0,19,FAC019,Male-only,Male,Black,Property,Medium,2022-11-16,
P202201865,,19,FAC019,Male-only,Male,Black,Property,Medium,2022-01-03,
P202201866,2022.0,19,FAC019,Male-only,Male,White,,Maximum,2022-07-06,2025-05-03
P202201867,2022.0,19,FAC019,,Male,Black,,Medium,2022-04-09,2022-05-12
P202201868,2022.0,19,FAC019,,Male,Native American,Other,,2022-01-23,2023-07-03
P202201869,2022.0,19,FAC019,Male-only,Male,Black,,Medium,,
P202201870,2022.0,19,,Male-only,Male,Black,Drug,Medium,,
P202201871,2022.0,20,FAC020,Male-only,,Hispanic,PublicOrder,Minimum,2022-02-26,2023-05-30
P202201872,2022.0,20,FAC020,Male-only,Male,Black,Property,Medium,2022-04-10,2024-10-10
P202201873,,20,FAC020,Male-only,Male,Black,Drug,Medium,,
P202201874,2022.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2022-03-08,
P202201875,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-01-19,2022-03-04
P202201876,2022.0,20,FAC020,Male-only,Male,White,Property,Medium,2022-11-24,2024-07-12
P202201877,2022.0,20,FAC020,Male-only,Male,Other,Other,Minimum,2022-03-21,2024-06-15
P202201878,2022.0,20,,Male-only,Male,White,Violent,Maximum,,
P202201879,2022.0,20,,,Male,Hispanic,PublicOrder,Minimum,2022-03-24,
P202201880,2022.0,20,,Male-only,Male,Black,Drug,Minimum,2022-12-07,2024-02-08
P202201881,2022.0,20,FAC020,Male-only,Male,Black,Property,Medium,2022-06-17,
P202201882,2022.0,20,FAC020,Male-only,Male,,Violent,Medium,,
P202201883,2022.0,20,FAC020,,Male,Black,Property,Medium,2022-11-25,
P202201884,2022.0,20,FAC020,Male-only,Male,White,,Medium,2022-05-04,
P202201885,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,,,2022-12-16
P202201886,2022.0,20,FAC020,Male-only,Male,,,Minimum,2022-07-05,2024-02-19
P202201887,2022.0,20,FAC020,Male-only,Male,White,,Maximum,,
P202201888,,20,FAC020,Male-only,Male,Other,Other,Minimum,,2022-10-12
P202201889,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,,
P202201890,2022.0,20,FAC020,Male-only,Male,White,Property,Medium,2022-10-19,
P202201891,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,2022-04-25,2024-09-12
P202201892,2022.0,20,FAC020,Male-only,Male,Hispanic,Other,Minimum,2022-11-07,
P202201893,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,,2025-05-06
P202201894,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,,2022-01-20,2024-11-16
P202201895,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,,
P202201896,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,2022-04-20,2024-01-29
P202201897,,20,FAC020,Male-only,Male,Black,Drug,Medium,2022-09-24,
P202201898,2022.0,20,FAC020,,Male,Black,Property,,2022-12-27,2025-06-13
P202201899,,20,FAC020,Male-only,Male,Black,Property,Medium,2022-03-06,
P202201900,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,2022-03-17,
P202201901,,20,FAC020,Male-only,Male,White,Property,Medium,2022-07-24,
P202201902,2022.0,20,,Male-only,Male,White,Violent,Medium,2022-08-05,
P202201903,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-05-03,
P202201904,2022.0,20,,Male-only,Male,Black,Drug,Medium,2022-03-08,2024-03-20
P202201905,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-19,2024-07-10
P202201906,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,,2023-07-24
P202201907,2022.0,20,FAC020,Male-only,,Black,Drug,Minimum,2022-06-22,
P202201908,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-10-07,
P202201909,2022.0,20,FAC020,Male-only,Male,Black,Drug,Medium,2022-08-13,2023-06-07
P202201910,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-04-11,
P202201911,2022.0,20,FAC020,Male-only,Male,Black,Drug,,,
P202201912,2022.0,20,FAC020,,,Black,Property,Medium,2022-06-25,
P202201913,2022.0,20,FAC020,,,,Property,,2022-07-26,2023-11-16
P202201914,2022.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2022-08-22,
P202201915,2022.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2022-08-21,2024-07-02
P202201916,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-04-20,
P202201917,2022.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2022-12-07,2023-04-26
P202201918,2022.0,20,FAC020,Male-only,Male,Black,,Medium,2022-08-05,2024-02-10
P202201919,2022.0,20,FAC020,Male-only,,Black,Property,Medium,2022-10-13,2023-01-05
P202201920,,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-02-27,2023-10-07
P202201921,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-27,2023-02-17
P202201922,2022.0,20,FAC020,Male-only,Male,Black,,Medium,2022-06-24,
P202201923,2022.0,20,,Male-only,Male,Black,,Medium,2022-10-09,2025-03-28
P202201924,2022.0,20,FAC020,,Male,Black,Property,Medium,2022-03-10,2025-07-17
P202201925,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,2022-08-20,2025-04-02
P202201926,2022.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2022-07-16,
P202201927,2022.0,20,FAC020,Male-only,Male,,PublicOrder,Minimum,2022-08-06,2024-07-24
P202201928,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-04-03,
P202201929,2022.0,20,FAC020,Male-only,Male,Black,Property,Medium,2022-02-15,2022-08-08
P202201930,2022.0,20,FAC020,,Male,Hispanic,,Minimum,2022-07-28,2025-05-26
P202201931,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-02-10,
P202201932,2022.0,20,FAC020,Male-only,Male,Black,Property,Medium,2022-09-15,
P202201933,2022.0,20,FAC020,Male-only,Male,,,Medium,2022-10-17,
P202201934,2022.0,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2022-01-14,2023-04-15
P202201935,2022.0,20,,Male-only,,Black,,,2022-08-02,2024-10-07
P202201936,2022.0,20,FAC020,Male-only,Male,Black,Drug,,2022-01-31,
P202201937,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-02-27,2023-07-14
P202201938,2022.0,20,FAC020,Male-only,Male,White,Property,Medium,2022-10-20,
P202201939,2022.0,20,FAC020,Male-only,Male,Black,Property,Medium,2022-11-06,
P202201940,2022.0,20,FAC020,Male-only,,White,Violent,Maximum,2022-07-12,2024-05-12
P202201941,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-12-23,2023-05-01
P202201942,2022.0,20,FAC020,,Male,White,Violent,Maximum,2022-05-21,2023-06-29
P202201943,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-06-04,2025-04-01
P202201944,,20,FAC020,Male-only,Male,Black,Drug,Medium,,
P202201945,,20,FAC020,Male-only,Male,White,Violent,Medium,2022-09-21,2023-08-10
P202201946,2022.0,20,FAC020,Male-only,Male,White,Violent,,2022-06-11,
P202201947,2022.0,20,,Male-only,Male,,Violent,Medium,2022-06-04,
P202201948,,20,FAC020,Male-only,,White,Violent,Medium,,2023-06-20
P202201949,2022.0,20,,Male-only,Male,Black,Property,Medium,2022-04-23,2024-07-13
P202201950,2022.0,20,FAC020,Male-only,Male,White,Violent,,2022-07-21,
P202201951,,20,FAC020,Male-only,Male,Black,Drug,Medium,2022-11-17,2023-07-07
P202201952,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,,2025-05-20
P202201953,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-01-30,2024-02-16
P202201954,,20,FAC020,Male-only,Male,Black,Property,Medium,2022-02-16,
P202201955,2022.0,20,FAC020,Male-only,Male,White,Property,Medium,2022-10-11,
P202201956,2022.0,20,,Male-only,Male,Black,Property,Medium,2022-10-03,
P202201957,,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,,2023-08-10
P202201958,2022.0,20,FAC020,Male-only,Male,Black,,Medium,2022-07-22,
P202201959,2022.0,20,FAC020,,Male,Black,,Minimum,2022-12-09,2023-05-02
P202201960,2022.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-22,
P202201961,2022.0,20,FAC020,Male-only,Male,Hispanic,Other,Minimum,2022-11-08,
P202201962,,20,FAC020,Male-only,Male,,PublicOrder,,2022-07-02,2023-05-10
P202201963,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,2022-11-12,2025-05-22
P202201964,2022.0,20,FAC020,Male-only,Male,,Drug,Minimum,2022-10-03,
P202201965,2022.0,20,FAC020,,Male,White,Violent,Maximum,2022-04-19,2024-05-17
P202201966,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,2022-11-07,2023-10-14
P202201967,2022.0,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2022-06-10,
P202201968,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,,2023-06-10
P202201969,,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-11,2025-03-27
P202201970,2022.0,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2022-11-21,
P202201971,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-04-27,
P202201972,2022.0,20,FAC020,Male-only,,Black,Property,Medium,,
P202201973,,20,FAC020,Male-only,Male,Black,Property,Medium,2022-09-29,2023-12-17
P202201974,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-06-19,
P202201975,2022.0,20,FAC020,,Male,Black,Drug,Medium,2022-05-05,
P202201976,2022.0,20,FAC020,Male-only,,White,Violent,Maximum,2022-03-22,2024-07-06
P202201977,2022.0,20,FAC020,Male-only,Male,Black,Property,Medium,2022-03-13,2024-12-26
P202201978,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-09-12,
P202201979,2022.0,20,FAC020,Male-only,Male,Other,Other,Minimum,2022-11-11,
P202201980,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,,
P202201981,2022.0,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2022-01-30,
P202201982,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2022-04-06,
P202201983,2022.0,20,,Male-only,Male,White,Violent,Maximum,2022-12-24,2023-04-24
P202201984,,20,FAC020,,Male,White,Violent,Maximum,2022-06-07,2023-11-02
P202201985,2022.0,20,FAC020,Male-only,Male,Black,Property,Medium,2022-07-08,2024-03-06
P202201986,2022.0,20,FAC020,Male-only,,Black,Property,Medium,2022-02-12,2022-04-24
P202201987,2022.0,20,FAC020,Male-only,Male,White,Violent,,,2022-11-19
P202201988,2022.0,20,FAC020,Male-only,Male,White,Violent,Medium,2022-06-17,2023-02-18
P202201989,,20,FAC020,Male-only,Male,,Property,Medium,2022-05-29,2023-07-09
P202201990,2022.0,20,FAC020,Male-only,Male,White,Property,Medium,2022-12-06,
P202201991,2022.0,20,FAC020,Male-only,Male,White,Property,Medium,2022-09-01,2024-04-12
P202201992,,20,FAC020,,Male,White,Violent,Maximum,2022-04-08,
P202201993,2022.0,20,FAC020,Male-only,Male,Black,Property,Medium,2022-02-17,
P202201994,2022.0,20,FAC020,Male-only,Male,,Violent,Maximum,2022-09-29,
P202201995,2022.0,20,FAC020,Male-only,Male,Hispanic,Other,,2022-11-13,2024-09-15
P202201996,2022.0,20,,Male-only,,Black,Property,Medium,2022-08-21,2025-02-07
P202201997,2022.0,20,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-02,2023-03-07
P202201998,2022.0,20,,Male-only,Male,Black,Drug,Minimum,2022-03-29,
P202201999,2022.0,20,FAC020,Male-only,Male,White,Violent,Maximum,,2024-12-23
P202202000,2022.0,20,FAC020,Male-only,Male,Black,,Medium,2022-03-20,2025-07-10
