person_id,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P010348,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-08-23,2025-05-15
P010349,13,FAC013,Male-only,Male,White,Drug,Minimum,2011-08-01,
P010350,13,FAC013,Male-only,Male,Black,Violent,Minimum,2016-09-21,
P010351,13,FAC013,Male-only,Male,Hispanic,Property,Minimum,2019-03-20,2020-06-11
P010352,13,FAC013,Male-only,Male,Hispanic,Property,Medium,2013-09-22,
P010353,13,FAC013,Male-only,Male,Black,Drug,Medium,2014-12-30,2022-09-15
P010354,13,FAC013,Male-only,Male,Black,Violent,Medium,2019-03-31,2023-02-14
P010355,13,FAC013,Male-only,Male,Black,Violent,Minimum,2021-04-27,
P010356,13,FAC013,Male-only,Male,White,Property,Medium,2021-09-09,
P010357,13,FAC013,Male-only,Male,Black,Drug,Medium,2016-11-20,
P010358,13,FAC013,Male-only,Male,Hispanic,Property,Medium,2018-06-29,
P010359,13,FAC013,Male-only,Male,Hispanic,Drug,Minimum,2020-01-08,2022-02-24
P010360,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2014-07-12,
P010361,13,FAC013,Male-only,Male,Black,Property,Maximum,2012-04-23,2016-06-05
P010362,13,FAC013,Male-only,Male,White,Violent,Minimum,2012-12-20,2021-03-30
P010363,13,FAC013,Male-only,Male,Black,Property,Medium,2011-10-07,
P010364,13,FAC013,Male-only,Male,Black,Violent,Medium,2017-04-27,2024-06-28
P010365,13,FAC013,Male-only,Male,Black,Violent,Maximum,2022-08-08,2022-11-18
P010366,13,FAC013,Male-only,Male,Hispanic,Drug,Minimum,2023-07-21,2025-06-05
P010367,13,FAC013,Male-only,Male,Black,Violent,Maximum,2022-06-09,2023-11-12
P010368,13,FAC013,Male-only,Male,Black,Violent,Medium,2011-12-01,2016-12-06
P010369,13,FAC013,Male-only,Male,Black,Violent,Minimum,2017-01-11,
P010370,13,FAC013,Male-only,Male,Hispanic,Other,Minimum,2024-11-29,
P010371,13,FAC013,Male-only,Male,Hispanic,Drug,Maximum,2010-07-09,2012-07-12
P010372,13,FAC013,Male-only,Male,Black,Property,Minimum,2023-05-11,2025-01-09
P010373,13,FAC013,Male-only,Male,Hispanic,Property,Maximum,2017-12-31,
P010374,13,FAC013,Male-only,Male,White,Drug,Minimum,2023-09-26,2023-11-25
P010375,13,FAC013,Male-only,Male,White,Drug,Medium,2012-09-27,
P010376,13,FAC013,Male-only,Male,White,Violent,Medium,2015-10-24,2019-04-12
P010377,13,FAC013,Male-only,Male,White,Property,Maximum,2014-09-11,
P010378,13,FAC013,Male-only,Male,Hispanic,Drug,Minimum,2018-10-02,
P010379,13,FAC013,Male-only,Male,Hispanic,Drug,Medium,2023-12-03,2025-01-05
P010380,13,FAC013,Male-only,Male,White,PublicOrder,Maximum,2016-12-16,
P010381,13,FAC013,Male-only,Male,Hispanic,Violent,Minimum,2012-10-25,2017-07-20
P010382,13,FAC013,Male-only,Male,White,Violent,Medium,2017-05-15,
P010383,13,FAC013,Male-only,Male,Black,Violent,Medium,2021-04-27,
P010384,13,FAC013,Male-only,Male,Black,Property,Maximum,2013-05-12,
P010385,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2010-07-09,2013-04-22
P010386,13,FAC013,Male-only,Male,Hispanic,Violent,Maximum,2012-05-29,2017-03-06
P010387,13,FAC013,Male-only,Male,White,Drug,Minimum,2021-08-11,2024-06-25
P010388,13,FAC013,Male-only,Male,Black,Property,Medium,2023-04-20,2025-03-20
P010389,13,FAC013,Male-only,Male,White,PublicOrder,Maximum,2011-01-20,2018-07-25
P010390,13,FAC013,Male-only,Male,White,Other,Medium,2012-03-07,
P010391,13,FAC013,Male-only,Male,White,Violent,Maximum,2010-01-26,
P010392,13,FAC013,Male-only,Male,White,Drug,Medium,2014-08-18,
P010393,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Maximum,2017-09-27,2024-11-22
P010394,13,FAC013,Male-only,Male,White,Violent,Minimum,2017-04-03,2023-05-31
P010395,13,FAC013,Male-only,Male,White,PublicOrder,Medium,2014-03-10,2017-07-17
P010396,13,FAC013,Male-only,Male,Hispanic,Property,Medium,2021-07-13,
P010397,13,FAC013,Male-only,Male,Black,Violent,Minimum,2018-04-19,
P010398,13,FAC013,Male-only,Male,White,Violent,Medium,2010-05-02,
P010399,13,FAC013,Male-only,Male,White,Property,Minimum,2019-01-05,2019-10-11
P010400,13,FAC013,Male-only,Male,Black,PublicOrder,Medium,2019-04-22,
P010401,13,FAC013,Male-only,Male,White,Violent,Minimum,2011-08-07,
P010402,13,FAC013,Male-only,Male,White,Drug,Medium,2017-12-24,2018-03-01
P010403,13,FAC013,Male-only,Male,Black,Drug,Medium,2013-04-03,2017-08-23
P010404,13,FAC013,Male-only,Male,Black,Drug,Medium,2012-07-26,2018-02-08
P010405,13,FAC013,Male-only,Male,Hispanic,Drug,Medium,2024-11-16,
P010406,13,FAC013,Male-only,Male,White,Drug,Maximum,2018-04-24,
P010407,13,FAC013,Male-only,Male,Black,Property,Medium,2010-08-09,
P010408,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2022-03-21,
P010409,13,FAC013,Male-only,Male,White,Drug,Maximum,2015-01-03,2018-03-07
P010410,13,FAC013,Male-only,Male,White,Violent,Minimum,2011-01-15,2016-03-09
P010411,13,FAC013,Male-only,Male,Hispanic,Violent,Maximum,2018-12-12,2024-10-09
P010412,13,FAC013,Male-only,Male,White,Property,Medium,2020-10-29,
P010413,13,FAC013,Male-only,Male,White,Violent,Medium,2025-04-10,
P010414,13,FAC013,Male-only,Male,Black,Violent,Minimum,2019-02-09,
P010415,13,FAC013,Male-only,Male,White,PublicOrder,Minimum,2021-08-16,2023-06-26
P010416,13,FAC013,Male-only,Male,Black,Drug,Medium,2017-07-22,2023-07-02
P010417,13,FAC013,Male-only,Male,Black,Other,Medium,2010-12-08,2016-12-03
P010418,13,FAC013,Male-only,Male,Other,Property,Minimum,2019-06-28,
P010419,13,FAC013,Male-only,Male,Hispanic,Drug,Medium,2011-07-04,2020-08-12
P010420,13,FAC013,Male-only,Male,White,Property,Minimum,2020-04-20,2022-11-23
P010421,13,FAC013,Male-only,Male,Black,Drug,Minimum,2025-05-07,
P010422,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2015-02-11,2020-11-05
P010423,13,FAC013,Male-only,Male,Hispanic,Violent,Minimum,2018-06-12,
P010424,13,FAC013,Male-only,Male,Black,Violent,Minimum,2017-03-25,2021-05-09
P010425,13,FAC013,Male-only,Male,White,PublicOrder,Maximum,2016-01-21,
P010426,13,FAC013,Male-only,Male,Hispanic,Drug,Medium,2023-03-08,2024-04-07
P010427,13,FAC013,Male-only,Male,White,Other,Minimum,2013-08-10,
P010428,13,FAC013,Male-only,Male,Black,Drug,Minimum,2014-05-25,
P010429,13,FAC013,Male-only,Male,White,Violent,Maximum,2014-11-08,
P010430,13,FAC013,Male-only,Male,White,Violent,Maximum,2011-09-20,
P010431,13,FAC013,Male-only,Male,Black,Violent,Medium,2023-10-09,2023-11-11
P010432,13,FAC013,Male-only,Male,White,Drug,Minimum,2015-04-16,2022-10-11
P010433,13,FAC013,Male-only,Male,Black,Violent,Minimum,2016-01-13,
P010434,13,FAC013,Male-only,Male,Black,Violent,Medium,2014-11-01,
P010435,13,FAC013,Male-only,Male,White,Other,Minimum,2017-06-14,2023-05-02
P010436,13,FAC013,Male-only,Male,Hispanic,Drug,Medium,2015-02-20,2021-12-29
P010437,13,FAC013,Male-only,Male,White,Property,Minimum,2014-02-28,2020-04-30
P010438,13,FAC013,Male-only,Male,Black,Violent,Maximum,2023-08-05,2024-11-16
P010439,13,FAC013,Male-only,Male,White,Drug,Medium,2020-05-25,2024-01-09
P010440,13,FAC013,Male-only,Male,White,Property,Medium,2018-09-23,
P010441,13,FAC013,Male-only,Male,White,Property,Minimum,2010-07-22,2016-06-30
P010442,13,FAC013,Male-only,Male,Black,Violent,Medium,2022-04-08,
P010443,13,FAC013,Male-only,Male,Black,Property,Minimum,2021-02-16,2024-01-17
P010444,13,FAC013,Male-only,Male,White,Violent,Minimum,2014-01-02,2019-11-29
P010445,13,FAC013,Male-only,Male,Black,Violent,Maximum,2012-01-24,2013-10-01
P010446,13,FAC013,Male-only,Male,White,Violent,Minimum,2020-03-01,2022-01-04
P010447,13,FAC013,Male-only,Male,Black,Property,Maximum,2018-08-07,2023-12-03
P010448,13,FAC013,Male-only,Male,Black,Drug,Medium,2017-11-25,2021-04-19
P010449,13,FAC013,Male-only,Male,Black,Property,Minimum,2014-06-20,2024-04-05
P010450,13,FAC013,Male-only,Male,Black,Violent,Minimum,2021-05-20,
P010451,13,FAC013,Male-only,Male,White,Property,Medium,2020-03-31,
P010452,13,FAC013,Male-only,Male,White,Violent,Medium,2018-09-24,
P010453,13,FAC013,Male-only,Male,Black,Property,Minimum,2025-03-01,
P010454,13,FAC013,Male-only,Male,Hispanic,Property,Medium,2020-09-13,2021-06-17
P010455,13,FAC013,Male-only,Male,Hispanic,Violent,Minimum,2023-11-15,
P010456,13,FAC013,Male-only,Male,Black,Other,Maximum,2016-08-26,2017-08-30
P010457,13,FAC013,Male-only,Male,White,Drug,Medium,2019-08-10,2021-06-27
P010458,13,FAC013,Male-only,Male,White,Other,Medium,2024-05-17,2024-07-22
P010459,13,FAC013,Male-only,Male,Black,Violent,Minimum,2020-10-21,
P010460,13,FAC013,Male-only,Male,White,Property,Minimum,2014-08-25,2015-08-05
P010461,13,FAC013,Male-only,Male,Black,Property,Minimum,2020-12-24,
P010462,13,FAC013,Male-only,Male,Black,PublicOrder,Maximum,2015-11-20,
P010463,13,FAC013,Male-only,Male,Hispanic,Drug,Minimum,2019-03-14,
P010464,13,FAC013,Male-only,Male,White,Violent,Minimum,2023-07-06,2025-07-31
P010465,13,FAC013,Male-only,Male,Black,Property,Minimum,2025-06-30,
P010466,13,FAC013,Male-only,Male,Black,Violent,Medium,2017-01-20,
P010467,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-01-25,2023-10-06
P010468,13,FAC013,Male-only,Male,White,Violent,Minimum,2019-08-27,2020-08-21
P010469,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2020-02-06,
P010470,13,FAC013,Male-only,Male,White,Violent,Minimum,2016-08-25,2019-09-02
P010471,13,FAC013,Male-only,Male,White,Violent,Minimum,2018-11-08,
P010472,13,FAC013,Male-only,Male,Black,Property,Minimum,2011-01-03,2016-04-05
P010473,13,FAC013,Male-only,Male,Black,Violent,Minimum,2020-01-27,
P010474,13,FAC013,Male-only,Male,Black,Drug,Medium,2014-09-26,2016-01-27
P010475,13,FAC013,Male-only,Male,Black,Drug,Medium,2021-06-09,
P010476,13,FAC013,Male-only,Male,Native American,PublicOrder,Medium,2022-11-02,
P010477,13,FAC013,Male-only,Male,Black,Drug,Medium,2024-12-02,2025-02-03
P010478,13,FAC013,Male-only,Male,Black,Violent,Minimum,2020-03-02,2020-11-17
P010479,13,FAC013,Male-only,Male,White,Violent,Minimum,2016-08-02,2022-07-12
P010480,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-04-25,
P010481,13,FAC013,Male-only,Male,Hispanic,Violent,Minimum,2022-09-08,
P010482,13,FAC013,Male-only,Male,Hispanic,Property,Maximum,2014-05-25,2017-04-26
P010483,13,FAC013,Male-only,Male,Black,Violent,Maximum,2021-04-18,
P010484,13,FAC013,Male-only,Male,Hispanic,Violent,Minimum,2015-03-21,2023-11-26
P010485,13,FAC013,Male-only,Male,Black,Property,Maximum,2018-12-31,
P010486,13,FAC013,Male-only,Male,White,PublicOrder,Maximum,2015-09-04,
P010487,13,FAC013,Male-only,Male,Black,Property,Maximum,2012-10-12,
P010488,13,FAC013,Male-only,Male,Asian,Drug,Minimum,2021-02-10,2023-12-23
P010489,13,FAC013,Male-only,Male,Black,Drug,Minimum,2017-09-19,
P010490,13,FAC013,Male-only,Male,Black,Violent,Minimum,2016-08-30,2022-01-29
P010491,13,FAC013,Male-only,Male,White,Drug,Medium,2018-09-03,2023-11-29
P010492,13,FAC013,Male-only,Male,Black,Property,Minimum,2024-06-18,
P010493,13,FAC013,Male-only,Male,White,Violent,Minimum,2014-09-27,2017-12-17
P010494,13,FAC013,Male-only,Male,Black,Violent,Medium,2010-05-25,2014-06-19
P010495,13,FAC013,Male-only,Male,White,Violent,Medium,2020-02-09,2023-12-20
P010496,13,FAC013,Male-only,Male,Black,Drug,Maximum,2010-06-13,
P010497,13,FAC013,Male-only,Male,Black,Violent,Medium,2019-02-21,2021-06-11
P010498,13,FAC013,Male-only,Male,White,Violent,Medium,2012-07-21,2016-12-20
P010499,13,FAC013,Male-only,Male,Black,Drug,Medium,2014-08-30,2016-04-21
P010500,13,FAC013,Male-only,Male,White,Other,Maximum,2013-08-03,2022-03-06
P010501,13,FAC013,Male-only,Male,White,Drug,Medium,2023-06-23,2024-07-23
P010502,13,FAC013,Male-only,Male,Hispanic,Violent,Minimum,2012-04-09,
P010503,13,FAC013,Male-only,Male,White,Violent,Minimum,2017-07-02,2022-08-18
P010504,13,FAC013,Male-only,Male,Black,Property,Medium,2019-09-15,
P010505,13,FAC013,Male-only,Male,White,Property,Minimum,2016-10-02,2019-09-11
P010506,13,FAC013,Male-only,Male,Hispanic,Violent,Minimum,2014-10-24,2018-08-13
P010507,13,FAC013,Male-only,Male,Black,Violent,Maximum,2014-11-01,
P010508,13,FAC013,Male-only,Male,White,Property,Maximum,2013-12-03,
P010509,13,FAC013,Male-only,Male,White,Other,Minimum,2010-06-29,2014-11-12
P010510,13,FAC013,Male-only,Male,White,PublicOrder,Medium,2014-03-27,2018-05-27
P010511,13,FAC013,Male-only,Male,Hispanic,Drug,Medium,2015-08-14,2023-12-26
P010512,13,FAC013,Male-only,Male,White,Violent,Minimum,2018-04-09,2023-06-24
P010513,13,FAC013,Male-only,Male,White,Drug,Medium,2024-06-12,
P010514,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2012-07-09,2014-12-25
P010515,13,FAC013,Male-only,Male,Black,Property,Minimum,2012-09-04,2016-02-21
P010516,13,FAC013,Male-only,Male,White,Other,Medium,2013-09-21,2023-06-26
P010517,13,FAC013,Male-only,Male,White,Violent,Maximum,2013-09-02,2019-04-26
P010518,13,FAC013,Male-only,Male,Black,Drug,Medium,2010-06-17,
P010519,13,FAC013,Male-only,Male,White,Property,Minimum,2019-09-06,
P010520,13,FAC013,Male-only,Male,Hispanic,Property,Medium,2010-11-17,2020-05-01
P010521,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Medium,2011-11-16,
P010522,13,FAC013,Male-only,Male,White,Violent,Minimum,2021-07-23,2023-03-07
P010523,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2018-10-13,2022-10-11
P010524,13,FAC013,Male-only,Male,White,Violent,Minimum,2023-01-24,2023-08-15
P010525,13,FAC013,Male-only,Male,White,Property,Medium,2012-10-28,2013-01-26
P010526,13,FAC013,Male-only,Male,White,Other,Medium,2010-11-20,2017-02-17
P010527,13,FAC013,Male-only,Male,Black,Drug,Minimum,2014-02-25,
P010528,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2018-06-03,2018-08-15
P010529,13,FAC013,Male-only,Male,Black,Property,Minimum,2022-11-21,
P010530,13,FAC013,Male-only,Male,Native American,Drug,Medium,2022-03-25,2022-11-11
P010531,13,FAC013,Male-only,Male,Black,Violent,Minimum,2014-05-04,2017-10-06
P010532,13,FAC013,Male-only,Male,White,Violent,Minimum,2021-07-01,
P010533,13,FAC013,Male-only,Male,White,Property,Minimum,2017-08-06,
P010534,13,FAC013,Male-only,Male,Black,Drug,Maximum,2010-09-14,2015-03-31
P010535,13,FAC013,Male-only,Male,Black,Property,Maximum,2019-02-20,2024-10-04
P010536,13,FAC013,Male-only,Male,Black,Drug,Medium,2014-01-25,
P010537,13,FAC013,Male-only,Male,White,Property,Medium,2016-04-24,2017-03-17
P010538,13,FAC013,Male-only,Male,Hispanic,Property,Medium,2019-08-16,
P010539,13,FAC013,Male-only,Male,Black,Violent,Medium,2015-11-16,
P010540,13,FAC013,Male-only,Male,Hispanic,Violent,Minimum,2011-11-13,
P010541,13,FAC013,Male-only,Male,White,Property,Maximum,2023-12-21,
P010542,13,FAC013,Male-only,Male,Black,Violent,Minimum,2015-11-29,
P010543,13,FAC013,Male-only,Male,Black,PublicOrder,Maximum,2020-03-09,
P010544,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2016-10-17,2023-07-30
P010545,13,FAC013,Male-only,Male,Black,Drug,Minimum,2010-10-10,2015-07-07
P010546,13,FAC013,Male-only,Male,Hispanic,Drug,Minimum,2012-07-10,
P010547,13,FAC013,Male-only,Male,Black,Violent,Medium,2011-08-13,
P010548,13,FAC013,Male-only,Male,Black,Violent,Minimum,2011-05-05,
P010549,13,FAC013,Male-only,Male,Hispanic,Property,Maximum,2021-10-21,
P010550,13,FAC013,Male-only,Male,Black,Property,Medium,2020-07-21,
P010551,13,FAC013,Male-only,Male,Other,Other,Minimum,2017-07-19,
P010552,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2020-08-22,2021-04-17
P010553,13,FAC013,Male-only,Male,White,Property,Maximum,2022-06-04,2025-04-28
P010554,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Maximum,2012-10-27,
P010555,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2014-06-04,
P010556,13,FAC013,Male-only,Male,White,PublicOrder,Maximum,2020-06-24,2025-07-13
P010557,13,FAC013,Male-only,Male,Black,Violent,Minimum,2015-01-04,2022-12-18
P010558,13,FAC013,Male-only,Male,Black,Violent,Minimum,2014-12-13,2018-02-05
P010559,13,FAC013,Male-only,Male,Black,Other,Medium,2021-06-19,
P010560,13,FAC013,Male-only,Male,Black,Drug,Minimum,2020-09-10,
P010561,13,FAC013,Male-only,Male,Black,PublicOrder,Medium,2024-02-15,
P010562,13,FAC013,Male-only,Male,Black,Drug,Medium,2012-08-05,2020-06-13
P010563,13,FAC013,Male-only,Male,Hispanic,Drug,Medium,2019-02-25,
P010564,13,FAC013,Male-only,Male,White,Drug,Medium,2013-08-06,2019-07-02
P010565,13,FAC013,Male-only,Male,White,Drug,Medium,2017-02-04,
P010566,13,FAC013,Male-only,Male,White,Violent,Maximum,2018-12-21,2025-01-30
P010567,13,FAC013,Male-only,Male,White,Property,Medium,2023-03-28,2024-11-07
P010568,13,FAC013,Male-only,Male,Black,Violent,Medium,2023-08-28,2025-05-30
P010569,13,FAC013,Male-only,Male,White,Other,Minimum,2017-11-14,2018-01-27
P010570,13,FAC013,Male-only,Male,Black,Violent,Medium,2013-03-01,2017-01-09
P010571,13,FAC013,Male-only,Male,White,PublicOrder,Medium,2015-06-10,
P010572,13,FAC013,Male-only,Male,Black,Violent,Minimum,2022-09-23,2024-03-16
P010573,13,FAC013,Male-only,Male,White,PublicOrder,Medium,2022-06-17,2024-04-11
P010574,13,FAC013,Male-only,Male,Black,Property,Medium,2019-04-07,2019-07-27
P010575,13,FAC013,Male-only,Male,Black,Property,Medium,2017-05-02,2023-11-22
P010576,13,FAC013,Male-only,Male,White,Property,Medium,2020-06-15,
P010577,13,FAC013,Male-only,Male,Hispanic,Other,Minimum,2024-12-24,2025-05-24
P010578,13,FAC013,Male-only,Male,Asian,Drug,Maximum,2021-01-12,2023-11-01
P010579,13,FAC013,Male-only,Male,Black,Other,Maximum,2012-02-21,2021-09-21
P010580,13,FAC013,Male-only,Male,Black,Drug,Maximum,2017-08-12,2022-05-22
P010581,13,FAC013,Male-only,Male,Hispanic,Violent,Maximum,2013-08-02,2023-03-21
P010582,13,FAC013,Male-only,Male,White,PublicOrder,Minimum,2023-07-27,2024-02-29
P010583,13,FAC013,Male-only,Male,Black,Drug,Minimum,2020-03-11,2021-07-14
P010584,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-10-25,
P010585,13,FAC013,Male-only,Male,Black,Other,Minimum,2014-04-20,2020-01-08
P010586,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2012-11-23,2022-10-05
P010587,13,FAC013,Male-only,Male,Black,Other,Minimum,2010-03-17,
P010588,13,FAC013,Male-only,Male,Black,Violent,Medium,2012-09-21,
P010589,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2024-09-15,
P010590,13,FAC013,Male-only,Male,Native American,Drug,Minimum,2011-04-30,2014-12-31
P010591,13,FAC013,Male-only,Male,White,Violent,Medium,2014-04-29,
P010592,13,FAC013,Male-only,Male,White,Drug,Medium,2023-08-20,2025-04-07
P010593,13,FAC013,Male-only,Male,White,Violent,Medium,2024-04-16,
P010594,13,FAC013,Male-only,Male,Black,Drug,Medium,2020-01-25,
P010595,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2010-06-03,2010-07-04
P010596,13,FAC013,Male-only,Male,Black,Drug,Medium,2011-05-11,2016-10-13
P010597,13,FAC013,Male-only,Male,White,Property,Minimum,2024-12-06,2025-04-15
P010598,13,FAC013,Male-only,Male,Black,Drug,Medium,2014-02-23,
P010599,13,FAC013,Male-only,Male,White,Property,Minimum,2016-09-28,2024-05-17
P010600,13,FAC013,Male-only,Male,White,Violent,Minimum,2014-04-29,2019-02-07
P010601,13,FAC013,Male-only,Male,Black,Violent,Minimum,2012-09-04,2014-04-02
P010602,13,FAC013,Male-only,Male,White,Property,Minimum,2013-04-26,
P010603,13,FAC013,Male-only,Male,Black,Violent,Minimum,2014-07-29,2021-04-04
P010604,13,FAC013,Male-only,Male,White,Violent,Medium,2023-02-05,2025-03-21
P010605,13,FAC013,Male-only,Male,White,Violent,Medium,2012-07-09,
P010606,13,FAC013,Male-only,Male,Hispanic,Property,Medium,2011-01-23,
P010607,13,FAC013,Male-only,Male,White,Property,Medium,2016-10-02,
P010608,13,FAC013,Male-only,Male,White,Violent,Maximum,2019-06-28,
P010609,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2021-06-12,
P010610,13,FAC013,Male-only,Male,White,Property,Medium,2025-05-28,
P010611,13,FAC013,Male-only,Male,White,PublicOrder,Medium,2025-06-10,
P010612,13,FAC013,Male-only,Male,White,Property,Maximum,2015-12-03,2024-06-17
P010613,13,FAC013,Male-only,Male,White,PublicOrder,Medium,2010-01-03,2016-02-11
P010614,13,FAC013,Male-only,Male,Black,Drug,Minimum,2018-03-09,
P010615,13,FAC013,Male-only,Male,White,Violent,Minimum,2017-03-20,2023-05-07
P010616,13,FAC013,Male-only,Male,White,Violent,Minimum,2012-02-14,
P010617,13,FAC013,Male-only,Male,Black,PublicOrder,Maximum,2019-02-18,2020-05-01
P010618,13,FAC013,Male-only,Male,White,Violent,Minimum,2011-07-13,
P010619,13,FAC013,Male-only,Male,Black,PublicOrder,Maximum,2021-01-19,
P010620,13,FAC013,Male-only,Male,White,Property,Medium,2012-07-25,
P010621,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2014-09-22,
P010622,13,FAC013,Male-only,Male,Hispanic,Property,Minimum,2017-06-23,2023-01-19
P010623,13,FAC013,Male-only,Male,Black,Property,Maximum,2017-12-09,2022-03-28
P010624,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2017-06-29,2018-03-08
P010625,13,FAC013,Male-only,Male,Black,Violent,Minimum,2015-01-09,2016-12-21
P010626,13,FAC013,Male-only,Male,White,PublicOrder,Medium,2024-04-21,
P010627,13,FAC013,Male-only,Male,Black,Violent,Maximum,2014-10-12,
P010628,13,FAC013,Male-only,Male,Black,Violent,Medium,2019-02-10,2024-05-03
P010629,13,FAC013,Male-only,Male,Black,PublicOrder,Medium,2024-01-11,
P010630,13,FAC013,Male-only,Male,Black,PublicOrder,Minimum,2013-12-15,
P010631,13,FAC013,Male-only,Male,Hispanic,Property,Minimum,2024-05-27,2024-07-04
P010632,13,FAC013,Male-only,Male,Black,Violent,Minimum,2011-04-02,
P010633,13,FAC013,Male-only,Male,White,PublicOrder,Minimum,2024-01-25,2024-05-04
P010634,13,FAC013,Male-only,Male,White,PublicOrder,Minimum,2016-12-23,2021-09-28
P010635,13,FAC013,Male-only,Male,Hispanic,Violent,Medium,2020-12-04,
P010636,13,FAC013,Male-only,Male,Hispanic,Drug,Medium,2020-09-01,2021-08-21
