person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202101862,2021.0,19,,Male-only,Male,White,Property,Medium,2021-08-22,
P202101863,2021.0,19,FAC019,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-10-12,
P202101864,2021.0,19,FAC019,,Male,Black,Property,Medium,2021-03-19,2022-07-16
P202101865,2021.0,19,,,,Black,Property,Medium,2021-04-25,
P202101866,2021.0,19,FAC019,Male-only,Male,White,Violent,Maximum,2021-07-05,
P202101867,2021.0,19,FAC019,Male-only,Male,Black,Property,Medium,2021-07-26,2023-11-26
P202101868,2021.0,19,FAC019,Male-only,Male,Native American,,Minimum,2021-10-18,2025-06-04
P202101869,,19,FAC019,,Male,Black,Property,,2021-08-25,
P202101870,2021.0,19,FAC019,Male-only,Male,Black,Drug,Medium,2021-10-11,
P202101871,2021.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-07,2023-09-24
P202101872,2021.0,20,FAC020,Male-only,Male,Black,,Medium,2021-05-20,2024-12-02
P202101873,2021.0,20,FAC020,Male-only,Male,Black,Drug,Medium,2021-11-07,2024-06-22
P202101874,,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-01-07,
P202101875,2021.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-26,2022-11-12
P202101876,,20,FAC020,,,White,,Medium,2021-04-14,2021-07-28
P202101877,2021.0,20,FAC020,Male-only,Male,Other,Other,Minimum,,
P202101878,,20,FAC020,Male-only,Male,White,,Maximum,,
P202101879,2021.0,20,FAC020,,Male,Hispanic,PublicOrder,Minimum,2021-09-25,
P202101880,2021.0,20,,Male-only,Male,Black,Drug,Minimum,2021-06-03,
P202101881,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-01-08,
P202101882,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,,
P202101883,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-02-06,
P202101884,2021.0,20,FAC020,Male-only,,White,Violent,Medium,2021-05-12,2025-01-08
P202101885,2021.0,20,FAC020,Male-only,,Hispanic,,Minimum,2021-12-01,2023-05-30
P202101886,2021.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-10-05,
P202101887,,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-07-17,2022-09-28
P202101888,2021.0,20,,Male-only,,Other,Other,Minimum,2021-08-23,
P202101889,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-11-30,2025-07-21
P202101890,2021.0,20,FAC020,Male-only,Male,White,Property,Medium,2021-11-18,2023-10-20
P202101891,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-04-30,2021-10-19
P202101892,2021.0,20,FAC020,Male-only,Male,Hispanic,Other,Minimum,2021-12-31,2024-04-30
P202101893,2021.0,20,FAC020,,Male,White,Violent,Medium,2021-09-06,2023-08-11
P202101894,2021.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,,2025-05-06
P202101895,2021.0,20,FAC020,Male-only,Male,White,,Maximum,2021-02-13,
P202101896,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-12-31,2023-02-28
P202101897,2021.0,20,FAC020,Male-only,Male,Black,Drug,Medium,2021-02-21,2022-10-13
P202101898,2021.0,20,FAC020,Male-only,Male,Black,,,,
P202101899,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-12-13,
P202101900,2021.0,20,,Male-only,,White,Violent,Medium,2021-07-08,2021-10-05
P202101901,2021.0,20,FAC020,Male-only,Male,,Property,Medium,,
P202101902,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-07-27,
P202101903,2021.0,20,FAC020,,Male,Hispanic,PublicOrder,Minimum,2021-12-01,
P202101904,,20,,Male-only,Male,Black,Drug,Medium,,2024-09-07
P202101905,2021.0,20,FAC020,Male-only,Male,,,Minimum,2021-12-25,2025-05-14
P202101906,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-05-28,2023-03-23
P202101907,2021.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-12-26,
P202101908,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-08-13,2024-07-16
P202101909,2021.0,20,FAC020,,Male,Black,Drug,Medium,2021-09-19,
P202101910,2021.0,20,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-03-26,2024-08-09
P202101911,2021.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-02-19,2024-02-01
P202101912,2021.0,20,,Male-only,Male,Black,Property,Medium,,2022-06-30
P202101913,2021.0,20,FAC020,Male-only,Male,,Property,Medium,2021-12-18,2022-09-13
P202101914,2021.0,20,FAC020,Male-only,,Black,Drug,,2021-02-11,
P202101915,2021.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-01-02,
P202101916,2021.0,20,FAC020,Male-only,Male,White,,Maximum,2021-11-08,2025-02-28
P202101917,2021.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-02-23,2024-07-05
P202101918,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-11-11,2025-05-10
P202101919,2021.0,20,FAC020,Male-only,Male,Black,,Medium,2021-03-10,
P202101920,2021.0,20,FAC020,,Male,Hispanic,PublicOrder,Minimum,,2022-01-09
P202101921,2021.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,,2021-09-27,
P202101922,,20,,Male-only,Male,Black,Property,Medium,2021-06-19,2021-11-21
P202101923,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-10-11,
P202101924,2021.0,20,FAC020,Male-only,Male,Black,,,2021-05-31,2021-08-04
P202101925,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-01-23,
P202101926,,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-02-21,2024-09-25
P202101927,2021.0,20,,Male-only,Male,,PublicOrder,Minimum,2021-09-19,2023-12-21
P202101928,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-08-10,2025-03-04
P202101929,2021.0,20,FAC020,Male-only,Male,,,Medium,2021-05-06,2023-05-30
P202101930,2021.0,20,FAC020,,Male,Hispanic,Other,Minimum,2021-12-17,2024-09-27
P202101931,2021.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-17,2023-09-16
P202101932,2021.0,20,,Male-only,Male,Black,Property,Medium,2021-03-08,2021-06-19
P202101933,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,,
P202101934,,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2021-07-16,2025-05-14
P202101935,2021.0,20,FAC020,,,Black,Property,Medium,2021-06-04,
P202101936,,20,FAC020,Male-only,Male,Black,Drug,Medium,2021-06-23,2025-02-27
P202101937,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-09-02,2024-08-07
P202101938,2021.0,20,FAC020,Male-only,,White,Property,Medium,2021-04-12,
P202101939,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-06-04,2021-10-17
P202101940,,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-06-22,2024-11-15
P202101941,,20,,Male-only,Male,Hispanic,,Minimum,2021-04-17,
P202101942,2021.0,20,FAC020,Male-only,Male,,Violent,Maximum,2021-01-22,2022-10-02
P202101943,2021.0,20,FAC020,,Male,White,Violent,Maximum,,2024-05-14
P202101944,2021.0,20,,Male-only,Male,Black,Drug,,2021-08-30,2021-11-08
P202101945,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-04-22,2022-09-29
P202101946,2021.0,20,FAC020,Male-only,Male,,Violent,Maximum,2021-04-21,2024-05-28
P202101947,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-10-05,2025-04-30
P202101948,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-01-27,2025-01-21
P202101949,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-11-14,
P202101950,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,,2021-09-16
P202101951,2021.0,20,FAC020,Male-only,Male,Black,Drug,,2021-07-23,
P202101952,,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-06-18,2024-12-13
P202101953,,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,,
P202101954,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-06-11,2024-10-15
P202101955,2021.0,20,FAC020,Male-only,Male,White,Property,Medium,2021-05-07,
P202101956,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-04-07,2023-04-07
P202101957,2021.0,20,FAC020,Male-only,Male,Hispanic,,Minimum,2021-02-28,
P202101958,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-08-04,2021-09-05
P202101959,2021.0,20,FAC020,Male-only,Male,,,Minimum,2021-05-16,2022-02-14
P202101960,2021.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,,
P202101961,2021.0,20,FAC020,Male-only,Male,Hispanic,Other,Minimum,2021-06-11,2024-07-16
P202101962,2021.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-08-22,2023-01-04
P202101963,2021.0,20,FAC020,Male-only,Male,White,Violent,,,2022-01-25
P202101964,2021.0,20,,Male-only,Male,Black,Drug,Minimum,2021-10-29,2025-07-24
P202101965,,20,,Male-only,Male,White,Violent,Maximum,2021-06-11,
P202101966,2021.0,20,FAC020,Male-only,,White,Violent,Medium,2021-01-02,2022-03-30
P202101967,2021.0,20,FAC020,Male-only,,Hispanic,Drug,Minimum,2021-06-25,2025-01-23
P202101968,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-05-15,
P202101969,2021.0,20,FAC020,Male-only,Male,Hispanic,PublicOrder,Minimum,,
P202101970,2021.0,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2021-10-04,
P202101971,2021.0,20,FAC020,,Male,,Violent,Maximum,2021-06-29,
P202101972,2021.0,20,FAC020,Male-only,Male,Black,Property,,2021-06-11,
P202101973,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-05-09,2023-04-18
P202101974,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-08-11,
P202101975,2021.0,20,FAC020,Male-only,Male,,Drug,Medium,2021-12-19,2023-11-27
P202101976,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-03-18,2022-06-23
P202101977,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-02-15,2024-08-26
P202101978,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-06-18,2024-12-04
P202101979,2021.0,20,FAC020,Male-only,Male,Other,Other,Minimum,2021-06-10,2021-11-28
P202101980,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-10-27,
P202101981,2021.0,20,FAC020,Male-only,Male,Hispanic,Drug,Minimum,2021-10-16,
P202101982,,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-08-26,2024-07-20
P202101983,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-03-15,2023-11-21
P202101984,,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-06-30,
P202101985,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,,2025-03-04
P202101986,2021.0,20,FAC020,Male-only,Male,Black,Property,,2021-07-11,
P202101987,2021.0,20,FAC020,Male-only,Male,White,Violent,,2021-06-26,2024-11-16
P202101988,2021.0,20,FAC020,Male-only,Male,White,Violent,Medium,2021-08-06,2023-06-08
P202101989,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-10-07,
P202101990,,20,FAC020,Male-only,Male,White,Property,Medium,2021-04-18,
P202101991,2021.0,20,FAC020,Male-only,,White,Property,Medium,2021-05-27,2024-03-09
P202101992,2021.0,20,FAC020,Male-only,Male,White,Violent,Maximum,2021-07-02,2024-11-02
P202101993,2021.0,20,FAC020,Male-only,Male,Black,Property,Medium,2021-10-09,
P202101994,2021.0,20,,Male-only,Male,,Violent,Maximum,2021-04-08,
P202101995,2021.0,20,FAC020,Male-only,Male,Hispanic,Other,Minimum,2021-10-02,2022-07-21
P202101996,2021.0,20,,Male-only,Male,,Property,Medium,2021-03-18,2024-03-28
P202101997,2021.0,20,FAC020,Male-only,,Hispanic,PublicOrder,,2021-11-23,
P202101998,2021.0,20,FAC020,Male-only,Male,Black,Drug,Minimum,2021-06-10,
P202101999,2021.0,20,FAC020,Male-only,Male,,Violent,Maximum,2021-01-16,2023-05-05
P202102000,2021.0,20,FAC020,Male-only,,Black,Property,Medium,2021-02-20,
